GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,4.29,19,11.0,2,1,0,93.06,86.11,3.84,3.73,Reprovado
F,Casado(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,22,7.0,2,1,0,100.0,100.0,5.0,5.0,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.2,19,10.0,2,1,0,100.0,100.0,8.2,8.2,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.16,17,8.0,2,1,0,100.0,100.0,5.16,5.16,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados I,60.0,13.0,9.5,33,0.0,2,1,0,71.63,81.94,5.75,5.75,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,20,12.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Casado(a),Processo Seletivo - ENEM,Banco de Dados I,60.0,4.0,8.0,30,5.0,2,1,0,80.79,94.44,7.22,8.73,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,27,9.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,2.62,19,7.0,2,1,0,89.58,100.0,2.78,2.1,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,18,9.0,2,1,0,70.6,100.0,2.17,0.42,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,28.0,0.05,18,9.0,2,1,0,70.6,61.11,2.17,2.65,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,7.05,18,9.0,2,1,0,70.6,100.0,2.17,6.58,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.62,21,9.0,2,1,0,48.11,100.0,1.42,2.07,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.5,17,8.0,2,1,0,62.96,100.0,0.17,0.63,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.02,21,9.0,2,1,0,48.11,100.0,1.42,4.05,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,21,9.0,2,1,0,48.11,100.0,1.42,1.44,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,20,11.0,2,1,0,59.2,100.0,2.93,3.98,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,18,12.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,17,6.0,2,1,0,100.0,100.0,8.0,6.54,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.16,18,9.0,2,1,0,100.0,100.0,3.21,3.34,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.25,18,9.0,2,1,0,100.0,100.0,3.21,2.02,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,2.18,17,8.0,2,1,0,100.0,100.0,3.69,4.13,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.2,17,8.0,2,1,0,100.0,100.0,3.69,4.77,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.35,22,9.0,2,1,0,50.0,100.0,2.67,3.68,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.13,31,9.0,2,1,0,98.61,100.0,3.58,6.21,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.76,21,11.0,2,1,0,73.96,100.0,2.74,2.88,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.5,18,5.0,2,1,0,98.61,100.0,8.88,7.62,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.25,19,4.0,2,1,0,98.61,100.0,8.66,2.0,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.02,18,9.0,2,1,0,96.76,100.0,7.79,6.46,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,22,9.0,2,1,0,98.15,100.0,7.4,6.5,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.5,18,9.0,2,1,0,93.65,100.0,7.44,7.58,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.1,17,11.0,2,1,0,84.95,100.0,3.5,4.21,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.62,23,12.0,2,1,0,100.0,100.0,1.62,1.52,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.42,20,10.0,2,1,0,97.22,100.0,5.45,5.3,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,19,12.0,2,1,0,90.28,100.0,4.93,4.59,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.06,17,9.0,2,1,0,79.4,100.0,3.42,3.7,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,36.0,1.28,17,9.0,2,1,0,79.4,50.0,3.42,1.92,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,28.0,0.0,17,9.0,2,1,0,79.4,61.11,3.42,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,17,9.0,2,1,0,79.4,100.0,3.42,1.82,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.88,24,12.0,2,1,0,100.0,100.0,1.88,1.69,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,30.0,0.0,19,7.0,2,1,0,89.58,58.33,2.78,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,4.16,18,9.0,2,1,0,70.1,100.0,3.62,1.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.5,18,9.0,2,1,0,59.84,100.0,2.18,4.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,2.81,18,11.0,2,1,0,68.36,100.0,4.5,3.7,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.92,18,10.0,2,1,0,95.6,100.0,6.7,4.88,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,18,4.0,2,1,0,95.83,100.0,7.94,3.97,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,9.12,17,5.0,2,1,0,96.76,100.0,9.09,7.79,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,18,6.0,2,1,0,96.76,100.0,7.96,1.92,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.48,18,7.0,2,1,0,92.13,100.0,7.75,1.37,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.11,18,9.0,2,1,0,90.74,100.0,7.39,1.35,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,2.44,18,9.0,2,1,0,94.84,100.0,6.85,1.32,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,5.02,18,9.0,2,1,0,94.84,91.67,6.85,6.87,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.07,18,4.0,2,1,0,95.37,100.0,8.76,1.64,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.25,17,7.0,2,1,0,93.75,100.0,7.77,7.43,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.25,18,11.0,2,1,0,92.36,100.0,7.54,6.99,Aprovado
M,Não informado,Vestibular,Banco de Dados I,60.0,0.0,9.5,18,4.0,2,1,0,93.98,100.0,8.92,8.75,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,18,8.0,2,1,0,76.2,100.0,4.1,4.4,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,3.5,18,11.0,2,1,0,84.57,100.0,5.06,4.59,Reprovado
M,Não informado,Vestibular,Banco de Dados I,60.0,2.0,8.52,18,8.0,2,1,0,95.37,97.22,8.27,7.76,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,3.56,18,11.0,2,1,0,84.57,94.44,5.06,2.66,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,26.0,0.0,18,9.0,2,1,0,53.01,63.89,0.55,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,72.0,0.0,18,9.0,2,1,0,53.01,0.0,0.55,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Banco de Dados I,60.0,4.0,3.75,24,6.0,2,1,0,91.15,94.44,5.84,4.66,Reprovado
M,Solteiro(a),Processo Seletivo - ENEM,Banco de Dados I,60.0,10.0,8.79,24,6.0,2,1,0,91.15,86.11,5.84,5.96,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,3.05,19,9.0,2,1,0,83.16,100.0,5.63,3.05,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,6.8,23,5.0,2,1,0,96.39,94.44,8.11,8.11,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.45,20,4.0,2,1,0,96.76,100.0,8.68,8.68,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,5.02,19,6.0,2,1,0,91.44,94.44,7.5,6.3,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,7.0,9.08,20,11.0,2,1,0,71.53,90.28,3.67,7.54,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,60.0,0.0,20,11.0,2,1,0,71.53,16.67,3.67,1.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,0.1,19,8.0,2,1,0,90.08,86.11,5.45,3.76,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.6,19,8.0,2,1,0,90.08,100.0,5.45,4.45,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,9.4,17,5.0,2,1,0,92.13,100.0,8.49,8.3,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,36.0,0.58,17,8.0,2,1,0,66.84,50.0,4.23,0.14,Reprovado por Freqüência
F,Não informado,Vestibular,Banco de Dados I,60.0,0.0,5.0,26,7.0,2,1,0,94.91,100.0,7.65,6.97,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.0,18,4.0,2,1,0,94.41,100.0,5.56,4.77,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,15.0,0.14,18,8.0,2,1,0,68.75,79.17,3.27,4.58,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,8.0,7.07,19,9.0,2,1,0,91.47,88.89,6.15,7.33,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.58,17,5.0,2,1,0,97.69,100.0,8.57,8.57,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.12,19,7.0,2,1,0,84.38,100.0,5.66,6.65,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,18,5.0,2,1,0,97.68,100.0,8.18,8.18,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,5.02,18,11.0,2,1,0,96.03,86.11,6.45,6.58,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,8.0,5.76,16,5.0,2,1,0,92.59,88.89,8.31,8.38,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.39,18,5.0,2,1,0,97.68,100.0,8.25,8.25,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.0,19,9.0,2,1,0,86.51,100.0,5.81,5.31,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.08,18,7.0,2,1,0,96.67,100.0,2.25,4.5,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,6.15,25,5.0,2,1,0,92.13,86.11,8.22,8.22,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,20,8.0,2,1,0,91.15,100.0,5.64,6.7,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,6.06,18,5.0,2,1,0,93.98,97.22,8.48,8.48,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.55,19,5.0,2,1,0,96.99,100.0,8.32,8.32,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,36.0,0.48,19,7.0,2,1,0,81.95,50.0,5.64,6.1,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.2,20,5.0,2,1,0,97.22,100.0,8.7,8.7,Aprovado
M,Casado(a),Vestibular,Banco de Dados I,60.0,4.0,8.0,23,5.0,2,1,0,93.98,94.44,8.1,8.1,Aprovado
F,Solteiro(a),Transferência Externa,Banco de Dados I,60.0,0.0,5.43,19,5.0,2,1,0,95.83,100.0,8.07,6.92,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.17,20,7.0,2,1,0,95.83,100.0,7.8,7.8,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,15.0,0.0,19,7.0,2,1,0,63.66,79.17,2.13,2.82,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.08,18,9.0,2,1,0,82.56,100.0,5.04,5.12,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.02,17,9.0,2,1,0,95.37,100.0,7.43,7.43,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.25,23,10.0,2,1,0,93.06,100.0,7.27,7.27,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.48,21,6.0,2,1,0,97.5,100.0,7.98,7.63,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.5,19,5.0,2,1,0,98.61,100.0,8.61,8.61,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.92,17,5.0,2,1,0,97.22,100.0,7.29,7.29,Aprovado
M,Casado(a),Vestibular,Banco de Dados I,60.0,0.0,5.3,31,6.0,2,1,0,97.92,100.0,7.74,7.69,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,0.9,17,4.0,2,1,0,96.53,100.0,3.31,3.02,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,4.32,17,9.0,2,1,0,94.75,100.0,4.81,5.09,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,7.0,5.34,17,9.0,2,1,0,94.75,90.28,4.81,2.24,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,2.43,17,9.0,2,1,0,94.75,91.67,4.81,1.86,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,7.68,21,4.0,2,1,0,99.07,100.0,8.63,8.63,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,9.6,18,4.0,2,1,0,98.61,100.0,8.78,8.78,Aprovado
F,Solteiro(a),Transferência Externa,Banco de Dados I,60.0,36.0,0.55,21,7.0,2,1,0,66.9,50.0,1.4,1.28,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Banco de Dados I,60.0,72.0,0.0,21,7.0,2,1,0,66.9,0.0,1.4,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,0.27,23,10.0,2,1,0,76.62,94.44,3.03,2.36,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.8,19,8.0,2,1,0,80.86,100.0,4.34,6.12,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.0,22,8.0,2,1,0,97.22,100.0,6.68,7.0,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.2,19,6.0,2,1,0,83.33,100.0,6.51,5.7,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,6.82,20,8.0,2,1,0,94.91,100.0,7.71,7.71,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.65,19,6.0,2,1,0,96.76,100.0,7.69,7.69,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,1.0,17,10.0,2,1,0,59.23,100.0,1.99,3.55,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,72.0,0.0,17,10.0,2,1,0,59.23,0.0,1.99,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,42.0,0.0,17,10.0,2,1,0,59.23,41.67,1.99,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,9.0,1.1,17,10.0,2,1,0,59.23,87.5,1.99,0.68,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,1.4,17,10.0,2,1,0,59.23,94.44,1.99,0.47,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,1.41,25,11.0,2,1,0,79.54,94.44,3.82,2.76,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,14.0,1.83,25,11.0,2,1,0,79.54,80.56,3.82,4.92,Reprovado
M,Casado(a),Vestibular,Banco de Dados I,60.0,14.0,8.0,18,8.0,2,1,0,91.47,80.56,7.23,8.45,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,17,5.0,2,1,0,98.38,100.0,7.77,7.77,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,2.28,18,11.0,2,1,0,63.1,91.67,2.62,3.66,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,3.6,18,11.0,2,1,0,63.1,86.11,2.62,2.68,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,7.58,17,6.0,2,1,0,96.03,100.0,6.85,5.81,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,5.6,26,6.0,2,1,0,96.99,100.0,7.82,7.82,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,8.25,23,10.0,2,1,0,76.62,94.44,3.03,3.15,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,5.25,19,6.0,2,1,0,97.68,97.22,6.61,6.76,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,15.0,4.5,18,9.0,2,1,0,58.21,79.17,3.96,4.86,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,5.58,18,9.0,2,1,0,58.21,97.22,3.96,6.1,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,6.62,17,5.0,2,1,0,95.6,91.67,8.06,7.97,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,0.0,8.0,20,5.0,2,1,0,98.15,100.0,7.94,7.93,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,5.37,20,7.0,2,1,0,88.71,97.22,6.42,4.77,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,17.0,3.83,20,7.0,2,1,0,88.71,76.39,6.42,6.3,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,0.9,18,8.0,2,1,0,76.94,91.67,5.11,1.93,Reprovado
M,Solteiro(a),Transferência Externa,Banco de Dados I,60.0,18.0,0.0,21,9.0,2,1,0,75.0,75.0,3.29,1.85,Reprovado
M,Solteiro(a),Transferência Externa,Banco de Dados I,60.0,22.0,0.9,21,9.0,2,1,0,75.0,69.44,3.29,4.11,Reprovado por Freqüência
M,Solteiro(a),Mandado de Segurança,Banco de Dados I,60.0,0.0,5.05,19,9.0,2,1,0,98.61,100.0,7.58,7.58,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,8.3,18,7.0,2,1,0,96.3,97.22,7.46,7.81,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados I,60.0,9.0,5.06,24,6.0,2,1,0,60.48,87.5,5.21,4.39,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,14.0,1.5,17,5.0,2,1,0,87.22,80.56,6.12,5.28,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,15.0,8.39,22,5.0,2,1,0,89.58,79.17,7.68,7.68,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,15.0,5.32,18,7.0,2,1,0,92.36,79.17,6.35,6.37,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,40.0,0.65,17,9.0,2,1,0,84.88,44.44,5.51,5.59,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,5.03,17,9.0,2,1,0,84.88,94.44,5.51,3.01,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,8.0,19,7.0,2,1,0,95.83,94.44,8.42,7.08,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,8.1,19,5.0,2,1,0,98.15,97.22,7.82,7.82,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,5.92,19,9.0,2,1,0,91.67,94.44,7.87,7.75,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,8.3,17,6.0,2,1,0,98.84,97.22,8.89,8.84,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,72.0,0.0,25,5.0,2,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,5.42,25,7.0,2,1,0,88.58,91.67,5.21,5.99,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,8.4,18,5.0,2,1,0,95.83,91.67,7.49,7.49,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,6.0,3.95,21,9.0,2,1,0,86.11,91.67,3.92,4.2,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,7.0,5.05,21,9.0,2,1,0,86.11,90.28,3.92,6.68,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,5.97,18,9.0,2,1,0,95.37,94.44,7.97,7.79,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,8.0,17,5.0,2,1,0,96.76,97.22,8.19,8.19,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados I,60.0,8.0,6.48,30,0.0,2,1,0,76.16,88.89,6.5,6.5,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,8.0,18,9.0,2,1,0,84.34,86.11,4.37,5.38,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,18.0,0.0,19,8.0,2,1,0,62.15,75.0,3.57,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,72.0,0.0,19,8.0,2,1,0,62.15,0.0,3.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,72.0,0.0,19,8.0,2,1,0,62.15,0.0,3.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,44.0,0.0,19,8.0,2,1,0,62.15,38.89,3.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,8.0,1.95,34,7.0,2,1,0,75.17,88.89,4.64,4.18,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,29.0,0.0,34,7.0,2,1,0,75.17,59.72,4.64,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,4.0,5.83,18,8.0,2,1,0,71.3,94.44,4.75,7.08,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,5.95,17,6.0,2,1,0,99.54,97.22,7.91,7.84,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,8.0,3.29,17,8.0,2,1,0,77.78,88.89,5.54,2.84,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados I,60.0,14.0,3.95,17,8.0,2,1,0,77.78,80.56,5.54,3.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,2.0,6.53,20,4.0,2,1,0,98.61,97.22,8.53,8.53,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados I,60.0,10.0,5.68,18,8.0,2,1,0,83.33,86.11,6.75,7.43,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Banco de Dados I,60.0,8.0,8.26,18,8.0,2,1,0,77.31,88.89,8.13,6.65,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Banco de Dados I,60.0,16.0,5.35,18,0.0,2,1,0,66.67,77.78,4.06,3.52,Aprovado
