GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,4.25,20,0.0,4,0,0,77.61,77.78,6.4,7.31,Reprovado
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,3.82,21,0.0,4,0,0,26.85,77.78,1.27,2.49,Reprovado
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,46.0,0.18,30,3.0,4,0,0,33.33,36.11,0.06,1.71,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,7.41,18,4.0,4,0,0,85.59,88.89,8.76,8.65,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.72,18,0.0,4,0,0,88.19,75.0,6.98,5.24,Aprovado
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,2.0,5.75,21,0.0,4,0,0,94.44,97.22,7.39,8.29,Aprovado
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,0.9,21,0.0,4,0,0,94.44,77.78,7.39,4.08,Reprovado
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,58.0,0.0,22,0.0,4,0,0,6.48,19.44,0.0,0.37,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,3.25,18,0.0,4,0,0,79.17,83.33,5.18,4.61,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,4.36,18,0.0,4,0,0,79.17,83.33,5.18,5.35,Reprovado
M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,34.0,0.38,22,0.0,4,0,0,69.44,52.78,4.29,1.74,Reprovado por Freqüência
M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,38.0,0.26,22,0.0,4,0,0,69.44,47.22,4.29,1.38,Reprovado por Freqüência
M,Solteiro(a),Mandado de Segurança,Produção e Operações Logísticas,60.0,18.0,5.41,18,0.0,4,0,0,91.67,75.0,6.93,6.46,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,5.2,19,0.0,4,0,0,93.52,86.11,7.07,4.45,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,46.0,1.14,18,0.0,4,0,0,36.11,36.11,1.14,0.3,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,48.0,0.0,18,0.0,4,0,0,46.3,33.33,0.13,0.05,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,7.86,17,4.0,4,0,0,80.21,77.78,8.49,8.49,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,26.0,3.5,18,0.0,4,0,0,77.08,63.89,4.81,3.88,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,7.09,18,0.0,4,0,0,83.85,94.44,8.09,7.92,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,7.19,19,0.0,4,0,0,94.27,83.33,8.47,6.91,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,8.48,18,0.0,4,0,0,84.72,94.44,8.79,8.79,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,7.99,18,0.0,4,0,0,80.71,91.67,7.1,6.4,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.49,18,0.0,4,0,0,83.8,75.0,6.8,6.62,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,28.0,3.75,17,0.0,4,0,0,59.37,61.11,3.77,5.77,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,9.02,18,4.0,4,0,0,85.94,91.67,9.01,9.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,6.85,18,0.0,4,0,0,80.56,75.0,7.72,7.57,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,6.04,18,0.0,4,0,0,77.61,80.56,6.94,6.23,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,7.22,19,0.0,4,0,0,97.74,86.11,8.46,7.54,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,7.42,21,0.0,4,0,0,83.33,83.33,7.42,5.94,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,7.84,22,0.0,4,0,0,75.0,75.0,7.84,3.9,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,7.52,17,0.0,4,0,0,86.11,86.11,7.52,7.27,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,8.52,18,0.0,4,0,0,86.11,86.11,8.52,8.62,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,7.26,17,0.0,4,0,0,89.81,94.44,6.86,5.59,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,9.22,18,0.0,4,0,0,88.89,88.89,8.69,7.63,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,44.0,1.12,16,0.0,4,0,0,38.89,38.89,1.12,3.41,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,26.0,4.2,21,0.0,4,0,0,21.3,63.89,1.4,4.55,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,6.34,20,0.0,4,0,0,77.78,77.78,6.34,7.86,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,58.0,0.0,26,0.0,4,0,0,19.44,19.44,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,5.22,19,0.0,4,0,0,86.11,77.78,6.61,4.82,Aprovado
F,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,8.0,7.18,17,0.0,4,0,0,90.28,88.89,7.59,7.94,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,54.0,0.0,19,3.0,4,0,0,39.81,25.0,3.0,2.25,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,8.0,18,0.0,4,0,0,97.74,91.67,7.88,7.88,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,32.0,1.69,25,0.0,4,0,0,55.56,55.56,1.69,3.84,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,8.12,18,0.0,4,0,0,96.7,91.67,8.86,8.86,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,5.25,24,0.0,4,0,0,96.53,100.0,5.38,6.05,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,8.25,18,0.0,4,0,0,91.67,86.11,9.1,9.1,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,8.0,18,0.0,4,0,0,94.44,83.33,8.35,6.07,Aprovado
M,Não informado,Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,4.31,17,0.0,4,0,0,90.28,80.56,8.44,8.44,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,6.88,18,0.0,4,0,0,90.97,88.89,6.26,6.37,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,8.62,18,0.0,4,0,0,92.19,91.67,7.93,7.93,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,5.5,19,0.0,4,0,0,91.32,88.89,7.64,7.64,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,5.31,17,0.0,4,0,0,97.05,97.22,8.75,8.75,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,3.88,18,0.0,4,0,0,82.78,86.11,5.13,4.94,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,7.88,18,0.0,4,0,0,93.92,88.89,8.3,8.3,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,22,14.0,2,1,0,75.0,0.0,0.4,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,22,14.0,2,1,0,75.0,100.0,0.4,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,22,14.0,2,1,0,75.0,100.0,0.4,2.75,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,1.61,22,14.0,2,1,0,75.0,100.0,0.4,1.61,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,19,10.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,3.06,18,10.0,2,1,0,76.59,100.0,3.09,4.03,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.0,18,10.0,2,1,0,76.59,100.0,3.09,3.38,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,1.64,18,10.0,2,1,0,76.59,100.0,3.09,3.33,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,19,9.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.07,20,12.0,2,1,0,100.0,100.0,5.0,8.07,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,1.92,20,12.0,2,1,0,100.0,100.0,5.0,0.96,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.0,17,8.0,2,1,0,100.0,100.0,2.5,5.0,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,17,8.0,2,1,0,100.0,100.0,2.5,0.19,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados II,60.0,18.0,6.35,33,0.0,2,1,0,59.88,75.0,6.26,7.05,Aprovado
M,Casado(a),Processo Seletivo - ENEM,Banco de Dados II,60.0,4.0,10.0,30,5.0,2,1,0,67.88,94.44,7.81,8.92,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,20,0.0,2,1,0,52.78,0.0,1.5,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,20,0.0,2,1,0,52.78,100.0,1.5,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,20,0.0,2,1,0,52.78,100.0,1.5,2.06,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,19,11.0,2,1,0,56.25,0.0,1.73,0.59,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.15,19,11.0,2,1,0,56.25,100.0,1.73,6.83,Aprovado
F,Casado(a),Vestibular,Banco de Dados II,60.0,0.0,3.95,22,7.0,2,1,0,100.0,100.0,1.98,3.95,Reprovado
F,Casado(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,22,7.0,2,1,0,100.0,100.0,1.98,3.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.25,19,10.0,2,1,0,100.0,100.0,8.25,4.12,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.0,21,11.0,2,1,0,42.13,100.0,1.83,4.32,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,31,9.0,2,1,0,97.57,100.0,3.77,4.5,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.0,31,9.0,2,1,0,97.57,100.0,3.77,5.0,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,1.1,31,9.0,2,1,0,97.57,100.0,3.77,4.71,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,3.58,18,10.0,2,1,0,75.46,100.0,2.86,3.58,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.78,18,9.0,2,1,0,83.8,100.0,3.3,3.64,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,3.88,18,9.0,2,1,0,83.8,100.0,3.3,4.5,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.05,17,8.0,2,1,0,88.89,100.0,4.82,5.22,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,17,8.0,2,1,0,88.89,100.0,4.82,3.85,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.2,22,9.0,2,1,0,100.0,100.0,2.91,5.2,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.62,22,9.0,2,1,0,100.0,100.0,2.91,0.31,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,24,12.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,18,9.0,2,1,0,45.55,0.0,1.42,0.41,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,9.0,2,1,0,45.55,100.0,1.42,4.25,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,17,8.0,2,1,0,100.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,21,9.0,2,1,0,47.33,0.0,1.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.25,21,9.0,2,1,0,47.33,100.0,1.57,1.84,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,21,9.0,2,1,0,47.33,100.0,1.57,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,20,11.0,2,1,0,76.11,100.0,1.19,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.0,20,11.0,2,1,0,76.11,100.0,1.19,6.62,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.25,20,11.0,2,1,0,76.11,100.0,1.19,0.47,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.0,17,6.0,2,1,0,74.54,100.0,2.29,3.9,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados II,60.0,8.0,8.0,28,0.0,2,1,0,15.12,88.89,1.02,4.97,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Banco de Dados II,60.0,38.0,1.18,28,0.0,2,1,0,15.12,47.22,1.02,1.15,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,14.0,6.05,20,10.0,2,1,0,69.45,80.56,1.32,6.05,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,20,10.0,2,1,0,69.45,100.0,1.32,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.25,20,10.0,2,1,0,69.45,100.0,1.32,0.7,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.02,19,12.0,2,1,0,75.0,100.0,2.7,2.51,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,9.11,17,9.0,2,1,0,62.5,100.0,3.25,8.14,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,17,9.0,2,1,0,62.5,100.0,3.25,2.84,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.25,17,9.0,2,1,0,62.5,100.0,3.25,0.08,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.64,18,9.0,2,1,0,83.34,100.0,5.23,5.28,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.25,18,9.0,2,1,0,83.34,100.0,5.23,4.61,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.8,18,9.0,2,1,0,87.64,100.0,6.32,6.58,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.0,18,4.0,2,1,0,97.22,100.0,8.87,8.99,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.25,18,5.0,2,1,0,100.0,100.0,8.99,8.98,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.0,19,4.0,2,1,0,86.46,100.0,7.84,6.02,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,10.0,5.85,18,9.0,2,1,0,85.14,86.11,5.74,3.79,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,10.0,3.8,22,9.0,2,1,0,77.55,86.11,4.74,3.91,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,30.0,0.0,17,11.0,2,1,0,84.29,58.33,3.83,4.11,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,2.87,17,11.0,2,1,0,84.29,100.0,3.83,4.78,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,9.0,2,1,0,52.78,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,18,9.0,2,1,0,52.78,0.0,0.0,0.04,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,11.0,2,1,0,79.35,100.0,3.74,2.53,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.0,18,11.0,2,1,0,79.35,100.0,3.74,4.57,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,11.0,2,1,0,79.35,100.0,3.74,0.64,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,6.0,5.44,18,10.0,2,1,0,96.46,91.67,5.86,6.1,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.57,18,4.0,2,1,0,83.64,100.0,6.75,7.25,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,9.58,17,5.0,2,1,0,97.57,100.0,9.19,9.26,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.32,18,6.0,2,1,0,95.83,100.0,7.68,7.81,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.42,18,7.0,2,1,0,87.81,100.0,6.99,6.9,Aprovado
M,Não informado,Vestibular,Banco de Dados II,60.0,0.0,8.73,18,4.0,2,1,0,96.01,100.0,8.83,9.11,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,20,7.0,2,1,0,57.81,0.0,2.34,0.13,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,18,8.0,2,1,0,44.77,0.0,0.63,2.19,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,42.0,0.7,18,8.0,2,1,0,44.77,41.67,0.63,0.64,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,8.0,2,1,0,44.77,100.0,0.63,1.37,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,72.0,0.0,18,8.0,2,1,0,44.77,0.0,0.63,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,18,8.0,2,1,0,44.77,100.0,0.63,0.1,Reprovado
M,Não informado,Vestibular,Banco de Dados II,60.0,0.0,0.0,18,8.0,2,1,0,78.13,100.0,4.44,4.95,Reprovado
M,Não informado,Vestibular,Banco de Dados II,60.0,14.0,1.15,18,8.0,2,1,0,78.13,80.56,4.44,1.83,Reprovado
M,Não informado,Vestibular,Banco de Dados II,60.0,72.0,0.0,20,6.0,2,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Banco de Dados II,60.0,16.0,7.38,24,6.0,2,1,0,76.04,77.78,7.53,7.5,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,22.0,0.0,19,8.0,2,1,0,72.22,69.44,4.79,1.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,9.02,17,5.0,2,1,0,92.53,100.0,8.05,8.41,Aprovado
F,Não informado,Vestibular,Banco de Dados II,60.0,8.0,5.02,26,7.0,2,1,0,95.22,88.89,5.95,4.91,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,2.32,18,11.0,2,1,0,89.7,100.0,5.81,5.7,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.65,18,11.0,2,1,0,89.7,100.0,5.81,7.41,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.82,17,7.0,2,1,0,93.06,100.0,6.52,6.97,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.94,25,5.0,2,1,0,88.27,100.0,7.5,6.12,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,14.0,1.77,20,8.0,2,1,0,90.28,80.56,6.24,5.94,Reprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,16.0,6.67,20,8.0,2,1,0,90.28,77.78,6.24,6.37,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,9.05,18,5.0,2,1,0,95.14,100.0,8.65,8.29,Aprovado
F,Solteiro(a),Transferência Externa,Banco de Dados II,60.0,0.0,0.0,20,10.0,2,1,0,56.19,100.0,0.46,1.7,Reprovado
F,Solteiro(a),Transferência Externa,Banco de Dados II,60.0,46.0,0.0,20,10.0,2,1,0,56.19,36.11,0.46,0.04,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,0.0,23,5.0,2,1,0,30.56,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.3,19,6.0,2,1,0,91.84,100.0,6.64,6.87,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,2.0,8.64,20,4.0,2,1,0,98.09,97.22,9.17,9.17,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,8.0,9.88,20,11.0,2,1,0,72.48,88.89,6.34,8.91,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.55,17,5.0,2,1,0,96.87,100.0,8.71,8.28,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,14.0,6.07,19,7.0,2,1,0,88.43,80.56,6.43,5.28,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.27,18,5.0,2,1,0,95.14,100.0,8.57,7.96,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.15,18,11.0,2,1,0,92.36,100.0,7.5,6.1,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.21,16,5.0,2,1,0,91.67,100.0,6.68,6.48,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.07,18,5.0,2,1,0,94.1,100.0,8.01,7.01,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,8.0,5.45,19,9.0,2,1,0,94.13,88.89,6.48,6.6,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,8.47,20,5.0,2,1,0,96.53,100.0,8.48,7.62,Aprovado
M,Casado(a),Vestibular,Banco de Dados II,60.0,0.0,8.32,23,5.0,2,1,0,93.75,100.0,8.97,8.45,Aprovado
F,Solteiro(a),Transferência Externa,Banco de Dados II,60.0,0.0,8.0,19,5.0,2,1,0,92.36,100.0,7.44,7.92,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.01,20,7.0,2,1,0,95.06,100.0,7.41,5.87,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,6.0,5.02,18,9.0,2,1,0,92.08,91.67,5.61,6.02,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,5.12,17,9.0,2,1,0,93.75,100.0,7.38,5.96,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,18.0,1.32,23,10.0,2,1,0,53.13,75.0,2.15,5.0,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,0.0,6.26,19,9.0,2,1,0,88.89,100.0,7.89,7.23,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,14.0,1.97,21,6.0,2,1,0,94.97,80.56,7.2,6.4,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,6.0,8.5,19,5.0,2,1,0,96.88,91.67,8.69,8.69,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,4.0,5.52,17,5.0,2,1,0,95.48,94.44,7.64,6.79,Aprovado
M,Casado(a),Vestibular,Banco de Dados II,60.0,0.0,4.18,31,6.0,2,1,0,74.12,100.0,4.63,3.33,Reprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,14.0,7.56,17,9.0,2,1,0,94.62,80.56,7.63,7.81,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,6.0,7.52,21,4.0,2,1,0,96.87,91.67,7.98,7.98,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,4.0,8.65,18,4.0,2,1,0,97.74,94.44,8.89,8.89,Aprovado
M,Casado(a),Transferência Externa,Banco de Dados II,60.0,0.0,2.18,20,7.0,2,1,0,51.14,100.0,2.73,4.34,Reprovado
M,Casado(a),Transferência Externa,Banco de Dados II,60.0,0.0,5.0,20,7.0,2,1,0,51.14,100.0,2.73,6.08,Aprovado
F,Solteiro(a),Vestibular,Banco de Dados II,60.0,8.0,6.52,19,5.0,2,1,0,94.79,88.89,8.26,7.34,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,10.0,5.02,22,8.0,2,1,0,94.58,86.11,7.08,5.33,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,4.0,5.92,19,6.0,2,1,0,97.57,94.44,7.93,6.59,Aprovado
M,Solteiro(a),Vestibular,Banco de Dados II,60.0,10.0,5.02,20,8.0,2,1,0,89.39,86.11,5.41,5.94,Aprovado
