GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,68.0,0.0,18,9.0,4,0,0,40.93,5.56,0.8,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,70.0,0.0,17,11.0,4,0,0,22.09,2.78,1.07,3.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,15.0,6.66,18,10.0,4,0,0,15.83,79.17,1.33,2.31,Aprovado
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,64.0,0.0,18,8.0,4,0,0,54.8,11.11,1.26,0.12,Reprovado por Freqüência
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,18,8.0,4,0,0,54.8,100.0,1.26,4.06,Reprovado
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,54.0,0.0,18,8.0,4,0,0,54.8,25.0,1.26,0.2,Reprovado por Freqüência
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,68.0,0.0,18,6.0,4,0,0,28.47,5.56,1.15,0.0,Reprovado por Freqüência
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,18,6.0,4,0,0,28.47,16.67,1.15,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,18,10.0,4,0,0,35.32,100.0,0.74,0.0,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,18,10.0,4,0,0,35.32,58.33,0.74,2.1,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,16.0,4.12,18,8.0,4,0,0,22.62,77.78,0.52,5.54,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,18,8.0,4,0,0,22.62,44.44,0.52,4.77,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,46.0,0.0,18,8.0,4,0,0,22.62,36.11,0.52,2.64,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,20,8.0,4,0,0,15.67,100.0,0.0,0.53,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,72.0,0.0,20,8.0,4,0,0,15.67,0.0,0.0,1.44,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,65.0,0.0,20,8.0,4,0,0,15.67,9.72,0.0,0.11,Reprovado por Freqüência
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,18,8.0,4,0,0,54.8,44.44,1.26,0.42,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,19,9.0,4,0,0,70.06,44.44,3.64,4.95,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,72.0,0.0,24,5.0,4,0,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,18,7.0,4,0,0,54.34,58.33,2.32,4.25,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,22.0,0.0,18,7.0,4,0,0,54.34,69.44,2.32,3.75,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,9.13,25,5.0,4,0,0,88.52,83.33,8.74,8.74,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,24.0,0.0,20,8.0,4,0,0,50.81,66.67,4.16,2.92,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,8.3,18,5.0,4,0,0,94.44,91.67,8.16,8.16,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,66.0,0.0,18,6.0,4,0,0,38.0,8.33,2.06,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,2.65,23,5.0,4,0,0,89.72,83.33,7.26,7.26,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,54.0,0.0,18,6.0,4,0,0,38.0,25.0,2.06,5.58,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,10.0,3.25,20,11.0,4,0,0,43.13,86.11,1.53,7.43,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,9.4,20,4.0,4,0,0,98.33,100.0,9.55,9.62,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,20,11.0,4,0,0,43.13,16.67,1.53,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,24.0,0.0,20,11.0,4,0,0,43.13,66.67,1.53,0.65,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,20,11.0,4,0,0,43.13,100.0,1.53,0.32,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,38.0,0.0,20,11.0,4,0,0,43.13,47.22,1.53,2.88,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,19,5.0,4,0,0,40.0,100.0,0.38,0.0,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,44.0,0.0,19,9.0,4,0,0,56.09,38.89,4.95,7.94,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,19,5.0,4,0,0,40.0,16.67,0.38,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,18,7.0,4,0,0,66.4,16.67,3.89,2.39,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,72.0,0.0,19,5.0,4,0,0,40.0,0.0,0.38,2.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,15.0,5.81,18,5.0,4,0,0,73.96,79.17,3.3,5.2,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,7.62,17,5.0,4,0,0,92.78,97.22,8.52,8.52,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,16.0,5.56,19,7.0,4,0,0,59.47,77.78,4.07,6.86,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,62.0,0.0,19,7.0,4,0,0,59.47,13.89,4.07,2.84,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,6.61,24,6.0,4,0,0,86.88,83.33,5.65,5.77,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,64.0,0.0,20,7.0,4,0,0,62.35,11.11,3.85,3.57,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,7.5,18,5.0,4,0,0,91.48,83.33,7.66,7.66,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,64.0,0.0,20,7.0,4,0,0,62.35,11.11,3.85,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,20,7.0,4,0,0,62.35,100.0,3.85,0.0,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,32.0,0.0,24,5.0,4,0,0,71.45,55.56,5.01,4.5,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,15.0,5.85,18,11.0,4,0,0,87.88,79.17,6.02,5.62,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,7.45,16,5.0,4,0,0,88.73,83.33,6.99,6.64,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,19,9.0,4,0,0,70.06,44.44,3.64,4.01,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,6.79,18,5.0,4,0,0,95.55,97.22,8.4,8.4,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,19,9.0,4,0,0,70.06,58.33,3.64,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,19,9.0,4,0,0,70.06,58.33,3.64,0.19,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Tópicos de Cálculo I,60.0,72.0,0.0,25,7.0,4,0,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,7.46,20,5.0,4,0,0,94.81,94.44,8.01,8.01,Aprovado
M,Não informado,Vestibular,Tópicos de Cálculo I,60.0,14.0,7.02,23,9.0,4,0,0,88.7,80.56,7.55,7.55,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,13.0,6.51,18,9.0,4,0,0,91.9,81.94,6.27,5.9,Aprovado
M,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,8.2,23,5.0,4,0,0,76.23,97.22,7.45,9.02,Aprovado
F,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,14.0,7.86,25,7.0,4,0,0,26.03,80.56,2.15,2.21,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,15.0,6.34,19,3.0,4,0,0,88.09,79.17,6.42,6.32,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,6.16,20,7.0,4,0,0,94.6,91.67,6.8,6.46,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,18,7.0,4,0,0,58.22,16.67,3.32,1.51,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,15.0,6.0,19,7.0,4,0,0,85.19,79.17,6.66,6.35,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,18,7.0,4,0,0,58.22,16.67,3.32,1.12,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,72.0,0.0,18,3.0,4,0,0,45.54,0.0,3.16,1.5,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,6.19,17,9.0,4,0,0,93.7,100.0,7.1,7.1,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,6.4,21,6.0,4,0,0,65.74,94.44,5.76,6.91,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,8.0,7.6,19,5.0,4,0,0,97.59,88.89,8.72,8.72,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,1.7,26,8.0,4,0,0,84.44,100.0,3.6,4.14,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,6.0,17,5.0,4,0,0,97.22,97.22,8.32,8.32,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,5.37,26,8.0,4,0,0,84.44,100.0,3.6,1.13,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,26,8.0,4,0,0,84.44,30.56,3.6,0.58,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,1.9,26,8.0,4,0,0,84.44,97.22,3.6,4.79,Reprovado
M,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,5.0,31,6.0,4,0,0,97.22,91.67,8.26,8.26,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,19,6.0,4,0,0,93.52,100.0,4.07,0.37,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,5.9,17,4.0,4,0,0,98.33,97.22,7.4,7.4,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,10.0,1.9,17,9.0,4,0,0,94.05,86.11,6.6,6.16,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,5.2,17,9.0,4,0,0,94.05,91.67,6.6,5.33,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,10.0,2.9,17,9.0,4,0,0,94.05,86.11,6.6,7.82,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,9.85,21,4.0,4,0,0,99.81,100.0,9.71,9.71,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,26.0,0.0,18,10.0,4,0,0,89.97,63.89,5.48,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,10.0,18,4.0,4,0,0,98.33,97.22,9.42,9.42,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,8.0,5.7,19,5.0,4,0,0,96.11,88.89,8.5,8.5,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,19,7.0,4,0,0,64.7,44.44,4.33,3.03,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,19,7.0,4,0,0,64.7,30.56,4.33,2.94,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,3.65,22,8.0,4,0,0,83.22,91.67,5.35,6.52,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,14.0,1.92,22,8.0,4,0,0,83.22,80.56,5.35,6.03,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,2.2,18,4.0,4,0,0,99.44,97.22,4.8,4.8,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,28,2.0,4,0,0,68.89,30.56,1.78,1.78,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,1.5,19,6.0,4,0,0,81.48,94.44,5.58,6.52,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,20,8.0,4,0,0,92.33,58.33,6.41,5.25,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,8.75,20,8.0,4,0,0,92.33,100.0,6.41,5.44,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,8.0,4.3,20,8.0,4,0,0,92.33,88.89,6.41,7.23,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,19,6.0,4,0,0,91.77,58.33,3.7,5.49,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,5.0,19,6.0,4,0,0,96.11,91.67,8.36,8.36,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,68.0,0.0,17,10.0,4,0,0,78.33,5.56,3.69,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,28.0,0.0,17,10.0,4,0,0,78.33,61.11,3.69,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,0.94,17,10.0,4,0,0,78.33,83.33,3.69,1.79,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,26.0,0.0,17,10.0,4,0,0,78.33,63.89,3.69,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,8.0,5.85,25,11.0,4,0,0,83.24,88.89,3.41,5.9,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,24.0,0.0,25,11.0,4,0,0,83.24,66.67,3.41,5.42,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,68.0,0.0,23,5.0,4,0,0,55.22,5.56,0.32,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,23,5.0,4,0,0,55.22,30.56,0.32,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,0.0,23,5.0,4,0,0,55.22,100.0,0.32,0.0,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,23,5.0,4,0,0,55.22,58.33,0.32,1.17,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,19,4.0,4,0,0,60.74,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Mandado de Segurança,Tópicos de Cálculo I,60.0,2.0,6.6,19,9.0,4,0,0,77.78,97.22,6.81,6.57,Aprovado
M,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,5.87,18,8.0,4,0,0,96.61,91.67,7.21,8.24,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,8.7,17,5.0,4,0,0,100.0,100.0,8.92,8.92,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,5.0,27,10.0,4,0,0,97.02,94.44,4.57,6.95,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,32.0,0.0,20,6.0,4,0,0,66.27,55.56,2.42,0.12,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,20,6.0,4,0,0,66.27,16.67,2.42,0.07,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,17,6.0,4,0,0,80.55,16.67,7.02,6.08,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,56.0,0.0,24,4.0,4,0,0,65.18,22.22,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,16.0,6.38,17,6.0,4,0,0,80.55,77.78,7.02,3.59,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,2.0,7.6,26,6.0,4,0,0,82.74,97.22,6.65,6.77,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,1.0,23,10.0,4,0,0,88.02,83.33,4.65,2.73,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,46.0,0.0,23,10.0,4,0,0,88.02,36.11,4.65,3.59,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,72.0,0.0,19,6.0,4,0,0,47.69,0.0,2.67,4.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,5.0,19,8.0,4,0,0,97.38,91.67,6.48,6.73,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,19,5.0,4,0,0,70.44,16.67,4.41,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,5.5,19,5.0,4,0,0,99.44,100.0,8.31,8.31,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,19,5.0,4,0,0,70.44,16.67,4.41,4.05,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,18,5.0,4,0,0,91.67,58.33,6.38,6.78,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,4.25,18,9.0,4,0,0,77.09,91.67,5.67,6.56,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,4.02,19,6.0,4,0,0,82.87,100.0,5.75,6.89,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,46.0,1.19,22,9.0,4,0,0,65.44,36.11,1.7,3.06,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,14.0,1.75,22,9.0,4,0,0,65.44,80.56,1.7,3.8,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,2.88,22,9.0,4,0,0,65.44,100.0,1.7,2.72,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,12.0,1.88,22,9.0,4,0,0,65.44,83.33,1.7,4.88,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,22,9.0,4,0,0,65.44,16.67,1.7,1.86,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,46.0,0.0,22,9.0,4,0,0,65.44,36.11,1.7,3.18,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,22,9.0,4,0,0,65.44,16.67,1.7,4.78,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,21,5.0,4,0,0,67.46,30.56,3.5,4.85,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,26.0,0.07,19,9.0,4,0,0,73.46,63.89,3.63,3.02,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,2.9,17,5.0,4,0,0,79.63,94.44,6.06,7.27,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,20.0,0.0,17,8.0,4,0,0,90.48,72.22,4.33,4.18,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,20.0,2.02,17,8.0,4,0,0,90.48,72.22,4.33,4.99,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,19,9.0,4,0,0,73.46,58.33,3.63,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,0.0,19,9.0,4,0,0,73.46,58.33,3.63,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,2.75,20,5.0,4,0,0,79.63,91.67,5.91,7.09,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,60.0,0.0,18,8.0,4,0,0,75.28,16.67,5.42,2.02,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Tópicos de Cálculo I,60.0,6.0,7.19,30,0.0,4,0,0,93.89,91.67,7.42,7.47,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,16.0,5.08,18,9.0,4,0,0,76.26,77.78,2.93,3.75,Aprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,20.0,0.0,18,9.0,4,0,0,76.26,72.22,2.93,3.7,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,1.25,18,7.0,4,0,0,81.94,94.44,5.68,6.81,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,19,9.0,4,0,0,45.14,30.56,1.86,4.62,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Tópicos de Cálculo I,60.0,4.0,5.0,24,6.0,4,0,0,18.89,94.44,2.37,4.78,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,68.0,0.0,19,9.0,4,0,0,45.14,5.56,1.86,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,19,9.0,4,0,0,45.14,30.56,1.86,2.42,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,40.0,0.0,17,5.0,4,0,0,87.04,44.44,5.67,6.05,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,50.0,0.0,19,5.0,4,0,0,66.27,30.56,3.34,3.36,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,14.0,6.15,22,5.0,4,0,0,88.06,80.56,8.09,8.09,Aprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,14.0,2.5,18,7.0,4,0,0,78.24,80.56,5.79,6.95,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,30.0,1.4,17,9.0,4,0,0,71.06,58.33,6.06,7.27,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,0.0,4.12,19,7.0,4,0,0,83.73,100.0,6.15,7.81,Reprovado
M,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,4.0,19,7.0,4,0,0,83.73,94.44,6.15,7.32,Reprovado
F,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,6.0,1.87,18,7.0,4,0,0,68.69,91.67,2.44,5.25,Reprovado
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,8.0,4.15,17,8.0,4,0,0,77.78,88.89,5.48,6.85,Reprovado
F,Casado(a),Vestibular,Tópicos de Cálculo I,60.0,34.0,0.0,18,7.0,4,0,0,68.69,52.78,2.44,0.4,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Tópicos de Cálculo I,60.0,4.0,9.0,17,6.0,4,0,0,95.0,94.44,8.3,8.29,Aprovado
