GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Transferência Externa,Gestão da Informação,60.0,0.0,8.0,21,9.0,4,0,0,97.22,100.0,8.19,5.69,Aprovado
M,Solteiro(a),Mandado de Segurança,Gestão da Informação,60.0,0.0,9.0,19,9.0,4,0,0,80.21,100.0,7.16,8.06,Aprovado
M,Casado(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,18,8.0,4,0,0,68.33,100.0,5.09,8.24,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,18,7.0,4,0,0,96.76,100.0,7.54,5.03,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,17,9.0,4,0,0,85.93,100.0,5.83,5.51,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.5,19,7.0,4,0,0,95.7,100.0,8.91,8.77,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,19,5.0,4,0,0,98.02,100.0,9.08,9.08,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,19,9.0,4,0,0,77.36,100.0,4.99,6.39,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,19,6.0,4,0,0,97.02,100.0,8.94,7.83,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.75,22,9.0,4,0,0,79.17,100.0,6.0,4.88,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,32.0,0.0,18,5.0,4,0,0,68.06,55.56,3.97,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,14.0,8.85,18,9.0,4,0,0,67.81,80.56,5.18,5.7,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,17,5.0,4,0,0,97.22,100.0,9.17,9.21,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,18.0,8.02,18,9.0,4,0,0,89.29,75.0,8.2,8.76,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,18,7.0,4,0,0,83.24,100.0,6.16,2.67,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,12.0,8.78,24,6.0,4,0,0,92.46,83.33,8.36,8.2,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.5,22,5.0,4,0,0,91.87,100.0,8.81,6.85,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,17,7.0,4,0,0,97.4,100.0,7.64,4.09,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,25,7.0,4,0,0,94.97,100.0,8.39,7.18,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,5.1,27,0.0,4,0,0,87.5,75.0,5.55,4.12,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,18,5.0,4,0,0,96.5,100.0,8.37,7.32,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,21,9.0,4,0,0,85.18,100.0,6.47,7.66,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,18,9.0,4,0,0,84.52,100.0,6.99,8.86,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,19,8.0,4,0,0,90.83,100.0,7.74,8.0,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,18,9.0,4,0,0,60.49,100.0,4.64,4.36,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,18.0,9.86,18,8.0,4,0,0,89.88,75.0,9.08,7.74,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.5,18,7.0,4,0,0,82.47,100.0,7.01,5.23,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.25,17,6.0,4,0,0,97.75,100.0,8.95,8.95,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,17,8.0,4,0,0,98.55,100.0,8.43,2.94,Aprovado
F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.75,21,0.0,4,0,0,97.22,100.0,6.83,4.61,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,32.0,0.0,17,8.0,4,0,0,47.22,55.56,1.09,0.49,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,70.0,0.0,18,8.0,4,0,0,57.1,2.78,4.21,0.79,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,18.0,8.2,18,8.0,4,0,0,57.1,75.0,4.21,4.59,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,68.0,0.0,18,8.0,4,0,0,57.1,5.56,4.21,0.21,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,23,8.0,4,0,0,85.76,100.0,5.37,6.32,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,24,5.0,4,0,0,96.69,100.0,8.86,8.86,Aprovado
M,Outros,Convênio,Gestão da Informação,60.0,0.0,9.0,17,6.0,4,0,0,98.94,100.0,9.21,9.21,Aprovado
M,Outros,Convênio,Gestão da Informação,60.0,68.0,0.0,18,8.0,4,0,0,43.52,5.56,2.77,0.95,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,23,7.0,4,0,0,63.1,100.0,2.49,3.16,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,18,8.0,4,0,0,98.61,100.0,8.56,4.68,Aprovado
M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.25,20,4.0,4,0,0,83.4,100.0,9.11,8.97,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,18,7.0,4,0,0,18.4,2.78,0.2,0.25,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,57.0,0.0,18,7.0,4,0,0,53.12,20.83,4.06,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,8.5,18,8.0,4,0,0,76.23,100.0,5.28,7.5,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,39.0,1.25,18,0.0,4,0,0,36.8,45.83,0.62,4.4,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,19,0.0,4,0,0,76.56,100.0,7.41,9.88,Aprovado
M,Casado(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,29,8.0,4,0,0,85.09,100.0,6.28,4.42,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,8.75,41,8.0,4,0,0,95.63,100.0,8.67,6.14,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,19,5.0,4,0,0,96.69,100.0,8.79,7.69,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,16.0,2.51,19,0.0,4,0,0,77.22,77.78,5.24,5.34,Reprovado
F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,17,0.0,4,0,0,98.61,100.0,9.03,8.17,Aprovado
M,Casado(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,43,7.0,4,0,0,39.93,2.78,1.31,1.81,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,17.0,2.12,18,0.0,4,0,0,32.44,76.39,0.8,3.3,Reprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,72.0,0.0,18,0.0,4,0,0,32.44,0.0,0.8,0.0,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,52.0,0.0,18,7.0,4,0,0,18.4,27.78,0.2,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,18,8.0,4,0,0,94.44,100.0,8.71,7.13,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,17,5.0,4,0,0,99.47,100.0,9.21,9.21,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,19,0.0,4,0,0,59.53,2.78,4.0,3.06,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,72.0,0.0,19,0.0,4,0,0,59.53,0.0,4.0,0.68,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,18,5.0,4,0,0,96.56,100.0,8.96,7.84,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,20,0.0,4,0,0,85.02,100.0,5.63,9.2,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,8.4,18,0.0,4,0,0,75.58,75.0,6.5,6.78,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,17,4.0,4,0,0,100.0,100.0,9.46,9.46,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,21,5.0,4,0,0,98.81,100.0,9.12,9.12,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,7.24,18,7.0,4,0,0,62.22,75.0,5.71,4.86,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,18,4.0,4,0,0,96.83,100.0,9.32,9.32,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,19,4.0,4,0,0,97.62,100.0,9.46,9.48,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,18.0,1.69,19,9.0,4,0,0,43.65,75.0,2.37,1.91,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.5,17,4.0,4,0,0,98.81,100.0,9.47,9.47,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.0,21,3.0,4,0,0,95.83,100.0,7.58,7.16,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,11.0,6.02,18,7.0,4,0,0,82.05,84.72,6.89,8.39,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,18,4.0,4,0,0,99.6,100.0,9.95,9.95,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,72.0,0.0,18,0.0,4,0,0,17.36,0.0,0.12,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,68.0,0.0,18,0.0,4,0,0,17.36,5.56,0.12,2.17,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,4.0,7.04,18,0.0,4,0,0,63.89,94.44,6.28,6.85,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.0,17,6.0,4,0,0,80.19,100.0,6.59,8.36,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,18,4.0,4,0,0,94.64,100.0,9.75,9.72,Aprovado
M,Outros,Processo Seletivo - SiSU,Gestão da Informação,60.0,13.0,9.05,17,5.0,4,0,0,86.4,81.94,7.88,7.76,Aprovado
F,Solteiro(a),Transferência Externa,Gestão da Informação,60.0,0.0,9.0,19,6.0,4,0,0,90.62,100.0,7.62,6.44,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,19,6.0,4,0,0,89.81,100.0,7.69,8.2,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,54.0,1.69,18,0.0,4,0,0,49.3,25.0,3.81,1.44,Reprovado por Freqüência
