GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,3.8,33,7.0,4,0,0,69.17,83.33,3.75,5.94,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,52.0,0.0,33,7.0,4,0,0,69.17,27.78,3.75,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,33,7.0,4,0,0,69.17,0.0,3.75,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,0.95,33,7.0,4,0,0,69.17,80.56,3.75,2.61,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,10.0,8.2,25,5.0,4,0,0,93.52,86.11,8.39,8.39,Aprovado
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,40.0,1.5,20,8.0,4,0,0,90.62,44.44,5.58,6.38,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,6.0,20,8.0,4,0,0,90.62,80.56,5.58,2.17,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,18,7.0,4,0,0,67.5,0.0,1.73,4.22,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,28.0,1.3,18,7.0,4,0,0,67.5,61.11,1.73,0.76,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,44.0,0.0,18,7.0,4,0,0,67.5,38.89,1.73,0.27,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,4.0,9.7,17,5.0,4,0,0,98.81,94.44,7.86,8.0,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,46.0,0.0,19,7.0,4,0,0,90.28,36.11,5.26,5.43,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.02,19,7.0,4,0,0,90.28,91.67,5.26,4.42,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,32.0,0.0,24,6.0,4,0,0,68.65,55.56,1.47,1.71,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,38.0,1.27,24,6.0,4,0,0,68.65,47.22,1.47,0.21,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,20.0,0.67,24,6.0,4,0,0,68.65,72.22,1.47,0.17,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.98,24,6.0,4,0,0,68.65,75.0,1.47,3.62,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,8.0,18,5.0,4,0,0,81.94,83.33,5.9,7.21,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,20,7.0,4,0,0,70.14,25.0,1.82,4.36,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,20,7.0,4,0,0,70.14,0.0,1.82,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,38.0,0.5,24,5.0,4,0,0,73.99,47.22,3.39,4.94,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,46.0,0.0,24,5.0,4,0,0,73.99,36.11,3.39,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,68.0,0.0,24,5.0,4,0,0,73.99,5.56,3.39,2.3,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,32.0,0.0,24,5.0,4,0,0,73.99,55.56,3.39,4.08,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,18,11.0,4,0,0,82.91,25.0,3.15,3.92,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.0,18,11.0,4,0,0,82.91,83.33,3.15,6.58,Aprovado
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,0.0,18,7.0,4,0,0,51.26,50.0,3.04,3.21,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,1.22,18,7.0,4,0,0,51.26,25.0,3.04,0.39,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,62.0,0.47,18,7.0,4,0,0,51.26,13.89,3.04,0.17,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,42.0,0.9,18,7.0,4,0,0,51.26,41.67,3.04,0.63,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,5.0,7.48,18,9.0,4,0,0,85.46,93.06,3.21,4.24,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,2.67,18,9.0,4,0,0,85.46,100.0,3.21,3.58,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.8,18,9.0,4,0,0,85.46,75.0,3.21,4.2,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.75,17,9.0,4,0,0,81.25,91.67,4.52,6.02,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,9.9,19,9.0,4,0,0,80.09,80.56,6.76,8.11,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,0.0,19,5.0,4,0,0,71.58,91.67,1.74,4.19,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,52.0,0.62,19,5.0,4,0,0,71.58,27.78,1.74,0.15,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.0,19,5.0,4,0,0,71.58,75.0,1.74,2.16,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,1.07,18,7.0,4,0,0,67.5,50.0,1.73,0.27,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,18,7.0,4,0,0,67.5,0.0,1.73,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,22.0,0.93,18,7.0,4,0,0,67.5,69.44,1.73,3.97,Reprovado por Freqüência
M,Casado(a),Vestibular,Linguagem de Programação I,60.0,12.0,9.75,23,5.0,4,0,0,82.54,83.33,6.32,8.05,Aprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,14.0,7.38,19,12.0,4,0,0,86.92,80.56,4.29,2.11,Aprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,7.0,1.95,19,12.0,4,0,0,86.92,90.28,4.29,5.84,Reprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,0.4,19,12.0,4,0,0,86.92,100.0,4.29,4.12,Reprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,4.28,19,12.0,4,0,0,86.92,100.0,4.29,2.71,Reprovado
F,Casado(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,25,7.0,4,0,0,60.0,0.0,3.96,4.72,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,5.01,19,5.0,4,0,0,80.55,100.0,5.54,3.06,Aprovado
F,Casado(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,25,7.0,4,0,0,60.0,25.0,3.96,0.0,Reprovado por Freqüência
F,Casado(a),Vestibular,Linguagem de Programação I,60.0,50.0,1.02,25,7.0,4,0,0,60.0,30.56,3.96,0.77,Reprovado por Freqüência
F,Casado(a),Vestibular,Linguagem de Programação I,60.0,20.0,1.25,25,7.0,4,0,0,60.0,72.22,3.96,4.81,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,72.0,40.0,0.5,19,3.0,4,0,0,66.46,53.7,3.26,4.89,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,19,3.0,4,0,0,66.46,0.0,3.26,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,10.0,7.32,20,7.0,4,0,0,85.19,86.11,5.06,6.25,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,1.02,19,7.0,4,0,0,84.92,50.0,4.47,4.52,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,16.0,4.15,19,7.0,4,0,0,84.92,77.78,4.47,2.82,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,20.0,1.45,21,7.0,4,0,0,56.67,72.22,2.04,1.28,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,54.0,0.0,21,7.0,4,0,0,56.67,25.0,2.04,3.15,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,48.0,0.0,21,7.0,4,0,0,56.67,33.33,2.04,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,2.0,8.3,19,5.0,4,0,0,82.14,97.22,5.82,6.79,Aprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,72.0,64.0,0.45,20,5.0,4,0,0,60.75,25.93,1.14,2.57,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,57.0,0.0,20,5.0,4,0,0,60.75,20.83,1.14,0.0,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,0.0,20,5.0,4,0,0,60.75,100.0,1.14,0.0,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,42.0,2.0,19,7.0,4,0,0,88.89,41.67,5.89,5.31,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.25,19,7.0,4,0,0,88.89,91.67,5.89,6.94,Aprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,58.0,1.02,25,7.0,4,0,0,50.35,19.44,3.82,3.44,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,3.15,25,7.0,4,0,0,50.35,100.0,3.82,2.68,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,9.05,20,5.0,4,0,0,97.22,100.0,7.56,7.56,Aprovado
M,Não informado,Vestibular,Linguagem de Programação I,60.0,58.0,1.1,23,9.0,4,0,0,56.94,19.44,0.47,0.23,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,28.0,0.0,23,9.0,4,0,0,56.94,61.11,0.47,0.0,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,72.0,0.0,23,9.0,4,0,0,56.94,0.0,0.47,0.0,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,42.0,0.0,23,9.0,4,0,0,56.94,41.67,0.47,0.0,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,31.0,1.67,23,9.0,4,0,0,56.94,56.94,0.47,2.24,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,72.0,0.55,23,9.0,4,0,0,56.94,0.0,0.47,0.09,Reprovado por Freqüência
M,Não informado,Vestibular,Linguagem de Programação I,60.0,38.0,1.58,23,9.0,4,0,0,56.94,47.22,0.47,0.59,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,1.38,18,9.0,4,0,0,69.87,83.33,3.19,4.93,Reprovado
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.0,18,9.0,4,0,0,69.87,83.33,3.19,4.83,Aprovado
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,40.0,1.2,18,9.0,4,0,0,69.87,44.44,3.19,3.63,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,26.0,0.0,18,9.0,4,0,0,69.87,63.89,3.19,1.15,Reprovado por Freqüência
M,Casado(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.68,31,6.0,4,0,0,73.81,83.33,5.88,6.86,Aprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.07,19,6.0,4,0,0,71.03,83.33,4.32,4.14,Aprovado
F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,52.0,0.78,29,6.0,4,0,0,74.31,27.78,3.94,3.83,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,1.85,17,4.0,4,0,0,81.35,91.67,4.37,3.02,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,8.0,3.82,17,4.0,4,0,0,81.35,88.89,4.37,4.79,Reprovado
M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,4.0,5.7,17,9.0,4,0,0,96.88,94.44,5.45,7.08,Aprovado
