PERIODO_IDEAL ,GENERO ,ESTADO_CIVIL  ,FORMA_INGRESSO               ,NOME_ATIV_CURRIC                               ,CH_TOTAL ,NUM_FALTAS ,MEDIA_FINAL ,SITUACAO                 ,IDADE_PRIMEIRO_ANO ,DURACAO_CURSO ,CREDITO_TEORICO ,CREDITO_PRATICO ,CREDITO_CAMPO ,PERCENTUAL_FREQUENCIA_PERIODO ,PERCENTUAL_FREQUENCIA_DISCIPLINA ,MEDIA_PERIODO ,MEDIA_SEMESTRE ,FORMA_EVASAO
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      30.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          8.0 ,              4 ,              0 ,            0 ,                        87.7  ,                           58.33 ,         5.33 ,          4.5  ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,       8.0 ,       5.65 ,Aprovado                 ,                18 ,          8.0 ,              4 ,              0 ,            0 ,                        87.7  ,                           88.89 ,         5.33 ,          8.09 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      54.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          0.0 ,              4 ,              0 ,            0 ,                        79.51 ,                           25.0  ,         4.25 ,          2.12 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       5.12 ,Aprovado                 ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        86.67 ,                           77.78 ,         7.72 ,          7.67 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      20.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          0.0 ,              4 ,              0 ,            0 ,                        79.51 ,                           72.22 ,         4.25 ,          3.06 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      32.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          0.0 ,              4 ,              0 ,            0 ,                        79.51 ,                           55.56 ,         4.25 ,          4.77 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       5.0  ,Aprovado                 ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        80.93 ,                           94.44 ,         3.49 ,          5.51 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       7.43 ,Aprovado                 ,                18 ,          4.0 ,              4 ,              0 ,            0 ,                        97.22 ,                           97.22 ,         6.68 ,          6.42 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      28.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        80.93 ,                           61.11 ,         3.49 ,          3.72 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       5.0  ,Aprovado                 ,                19 ,          0.0 ,              4 ,              0 ,            0 ,                        91.67 ,                           77.78 ,         6.16 ,          6.63 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      66.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        52.6  ,                            8.33 ,         2.03 ,          0.0  ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      56.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        52.6  ,                           22.22 ,         2.03 ,          0.09 ,Desistência
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       2.68 ,Reprovado                ,                17 ,          4.0 ,              4 ,              0 ,            0 ,                        72.91 ,                           97.22 ,         3.36 ,          5.18 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                17 ,          3.0 ,              4 ,              0 ,            0 ,                        67.22 ,                           16.67 ,         3.62 ,          2.42 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       2.5  ,Reprovado                ,                21 ,          3.0 ,              4 ,              0 ,            0 ,                        86.67 ,                           77.78 ,         4.22 ,          4.97 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      26.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          5.0 ,              4 ,              0 ,            0 ,                        70.83 ,                           63.89 ,         5.09 ,          5.86 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       5.31 ,Aprovado                 ,                18 ,          3.0 ,              4 ,              0 ,            0 ,                        92.22 ,                           94.44 ,         7.38 ,          7.58 ,Desistência
            2 ,M      ,Casado(a)     ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       5.12 ,Aprovado                 ,                29 ,          8.0 ,              4 ,              0 ,            0 ,                        59.92 ,                           77.78 ,         4.06 ,          5.89 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.0  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        86.81 ,                          100.0  ,         5.59 ,          4.91 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       2.9  ,Reprovado                ,                19 ,          0.0 ,              4 ,              0 ,            0 ,                        58.13 ,                           80.56 ,         2.07 ,          3.73 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       4.31 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        86.81 ,                          100.0  ,         5.59 ,          7.37 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       4.3  ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        86.81 ,                           94.44 ,         5.59 ,          5.19 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       5.0  ,Aprovado                 ,                17 ,          6.0 ,              4 ,              0 ,            0 ,                        88.89 ,                           80.56 ,         5.11 ,          4.9  ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       4.45 ,Reprovado                ,                18 ,          4.0 ,              4 ,              0 ,            0 ,                        77.78 ,                           80.56 ,         6.27 ,          6.88 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       4.6  ,Reprovado                ,                20 ,          0.0 ,              4 ,              0 ,            0 ,                        77.08 ,                           83.33 ,         5.51 ,          6.61 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      10.0 ,       5.0  ,Aprovado                 ,                18 ,          2.0 ,              4 ,              0 ,            0 ,                        94.17 ,                           86.11 ,         5.17 ,          5.17 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       5.5  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        93.61 ,                           83.33 ,         6.49 ,          6.49 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       6.0 ,       5.15 ,Aprovado                 ,                18 ,          4.0 ,              4 ,              0 ,            0 ,                        78.44 ,                           91.67 ,         4.47 ,          6.26 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      26.0 ,       0.0  ,Reprovado por Freqüência ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        48.73 ,                           63.89 ,         1.24 ,          0.0  ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      28.0 ,       0.0  ,Reprovado por Freqüência ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        48.73 ,                           61.11 ,         1.24 ,          0.0  ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      30.0 ,       0.0  ,Reprovado por Freqüência ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        48.73 ,                           58.33 ,         1.24 ,          1.79 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        48.73 ,                           16.67 ,         1.24 ,          1.53 ,Desistência
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       8.8  ,Aprovado                 ,                17 ,          4.0 ,              4 ,              0 ,            0 ,                        98.33 ,                           97.22 ,         8.88 ,          8.88 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       5.0  ,Aprovado                 ,                21 ,          5.0 ,              4 ,              0 ,            0 ,                        98.89 ,                           94.44 ,         7.48 ,          7.48 ,Formado
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      10.0 ,       5.0  ,Aprovado                 ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        79.4  ,                           86.11 ,         5.71 ,          5.31 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       6.0 ,       6.0  ,Aprovado                 ,                18 ,          4.0 ,              4 ,              0 ,            0 ,                        96.94 ,                           91.67 ,         7.46 ,          7.46 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        58.33 ,                           16.67 ,         2.88 ,          1.6  ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       8.0 ,       5.15 ,Aprovado                 ,                19 ,          4.0 ,              4 ,              0 ,            0 ,                        96.11 ,                           88.89 ,         7.42 ,          7.52 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      46.0 ,       1.25 ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        58.33 ,                           36.11 ,         2.88 ,          1.91 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          5.0 ,              4 ,              0 ,            0 ,                        45.22 ,                           16.67 ,         0.91 ,          1.63 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        58.33 ,                           16.67 ,         2.88 ,          2.83 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      30.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          9.0 ,              4 ,              0 ,            0 ,                        58.33 ,                           58.33 ,         2.88 ,          4.33 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - ENEM     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       5.4  ,Aprovado                 ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        76.74 ,                           80.56 ,         3.61 ,          6.73 ,Jubilamento
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       8.0 ,       2.0  ,Reprovado                ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        76.1  ,                           88.89 ,         3.84 ,          3.73 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      40.0 ,       0.0  ,Reprovado por Freqüência ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        76.1  ,                           44.44 ,         3.84 ,          0.58 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      36.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          5.0 ,              4 ,              0 ,            0 ,                        45.22 ,                           50.0  ,         0.91 ,          0.0  ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      57.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        66.15 ,                           20.83 ,         4.12 ,          4.83 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       8.0 ,       5.1  ,Aprovado                 ,                19 ,          6.0 ,              4 ,              0 ,            0 ,                        63.89 ,                           88.89 ,         5.8  ,          4.96 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      68.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        66.15 ,                            5.56 ,         4.12 ,          1.44 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       4.6  ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        66.15 ,                           97.22 ,         4.12 ,          6.6  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       0.45 ,Reprovado                ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        81.76 ,                           80.56 ,         3.88 ,          3.5  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       3.5  ,Reprovado                ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        81.76 ,                          100.0  ,         3.88 ,          5.9  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       3.06 ,Reprovado                ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        81.76 ,                           94.44 ,         3.88 ,          4.53 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       5.0  ,Aprovado                 ,                18 ,          5.0 ,              4 ,              0 ,            0 ,                        73.84 ,                           80.56 ,         3.66 ,          4.39 ,Jubilamento
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       5.6  ,Aprovado                 ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        77.08 ,                           83.33 ,         6.32 ,          6.1  ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       4.19 ,Reprovado                ,                24 ,          0.0 ,              4 ,              0 ,            0 ,                        96.91 ,                          100.0  ,         6.2  ,          6.38 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       5.25 ,Aprovado                 ,                24 ,          0.0 ,              4 ,              0 ,            0 ,                        96.91 ,                           94.44 ,         6.2  ,          6.16 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       6.0  ,Aprovado                 ,                17 ,          4.0 ,              4 ,              0 ,            0 ,                        98.89 ,                           97.22 ,         8.35 ,          8.35 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      48.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        68.61 ,                           33.33 ,         3.1  ,          2.85 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       8.38 ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        68.61 ,                           97.22 ,         3.1  ,          7.14 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       3.55 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        68.61 ,                           83.33 ,         3.1  ,          6.09 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       2.25 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        68.61 ,                          100.0  ,         3.1  ,          2.89 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       1.75 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        68.61 ,                           77.78 ,         3.1  ,          2.3  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       6.0 ,       8.0  ,Aprovado                 ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        83.73 ,                           91.67 ,         5.35 ,          7.95 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      18.0 ,       1.25 ,Reprovado                ,                22 ,          0.0 ,              4 ,              0 ,            0 ,                        54.63 ,                           75.0  ,         3.55 ,          4.21 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      46.0 ,       0.0  ,Reprovado por Freqüência ,                18 ,          7.0 ,              4 ,              0 ,            0 ,                        83.73 ,                           36.11 ,         5.35 ,          4.06 ,Formado
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       9.4  ,Aprovado                 ,                18 ,          4.0 ,              4 ,              0 ,            0 ,                        99.44 ,                          100.0  ,         9.59 ,          9.59 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       6.0 ,       5.0  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        69.25 ,                           91.67 ,         4.51 ,          6.32 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      14.0 ,       8.14 ,Aprovado                 ,                17 ,          0.0 ,              4 ,              0 ,            0 ,                        70.56 ,                           80.56 ,         8.09 ,          7.51 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       6.0 ,       5.0  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        64.81 ,                           91.67 ,         5.15 ,          6.18 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.75 ,Aprovado                 ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        75.28 ,                          100.0  ,         6.18 ,          6.18 ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.81 ,Aprovado                 ,                19 ,          5.0 ,              4 ,              0 ,            0 ,                        71.67 ,                          100.0  ,         6.71 ,          6.71 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       8.25 ,Aprovado                 ,                17 ,          4.0 ,              4 ,              0 ,            0 ,                        74.17 ,                           94.44 ,         7.5  ,          7.5  ,Formado
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       2.32 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        72.78 ,                           94.44 ,         5.42 ,          4.11 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      16.0 ,       5.0  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        72.78 ,                           77.78 ,         5.42 ,          7.5  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       2.0 ,       9.75 ,Aprovado                 ,                17 ,          4.0 ,              4 ,              0 ,            0 ,                        73.89 ,                           97.22 ,         9.03 ,          9.03 ,Formado
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       4.55 ,Reprovado                ,                17 ,          5.0 ,              4 ,              0 ,            0 ,                        72.5  ,                           94.44 ,         6.29 ,          6.67 ,Desistência
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       4.0 ,       5.0  ,Aprovado                 ,                17 ,          3.0 ,              4 ,              0 ,            0 ,                        70.0  ,                           94.44 ,         6.88 ,          6.88 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       8.0 ,       5.5  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        70.28 ,                           88.89 ,         7.55 ,          7.55 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Transferência Externa        ,Tópicos de Cálculo I                           ,    60.0 ,      22.0 ,       0.0  ,Reprovado por Freqüência ,                19 ,          6.0 ,              4 ,              0 ,            0 ,                        30.36 ,                           69.44 ,         0.48 ,          0.0  ,Jubilamento
            2 ,F      ,Solteiro(a)   ,Transferência Externa        ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       3.38 ,Reprovado                ,                19 ,          6.0 ,              4 ,              0 ,            0 ,                        30.36 ,                           83.33 ,         0.48 ,          3.63 ,Jubilamento
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      64.0 ,       0.0  ,Reprovado por Freqüência ,                20 ,          0.0 ,              4 ,              0 ,            0 ,                        56.16 ,                           11.11 ,         2.77 ,          0.0  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      60.0 ,       0.0  ,Reprovado por Freqüência ,                20 ,          0.0 ,              4 ,              0 ,            0 ,                        56.16 ,                           16.67 ,         2.77 ,          0.0  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      46.0 ,       1.25 ,Reprovado por Freqüência ,                20 ,          0.0 ,              4 ,              0 ,            0 ,                        56.16 ,                           36.11 ,         2.77 ,          0.55 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       3.63 ,Reprovado                ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        76.1  ,                          100.0  ,         3.84 ,          5.83 ,Sem Evasão
            2 ,F      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       6.0  ,Aprovado                 ,                26 ,          0.0 ,              4 ,              0 ,            0 ,                        76.1  ,                           83.33 ,         3.84 ,          4.31 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.25 ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        79.16 ,                          100.0  ,         6.56 ,          5.96 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.0  ,Aprovado                 ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        79.94 ,                          100.0  ,         6.45 ,          5.86 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      58.0 ,       0.0  ,Reprovado por Freqüência ,                25 ,          0.0 ,              4 ,              0 ,            0 ,                         3.89 ,                           19.44 ,         0.0  ,          3.5  ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       1.5  ,Reprovado                ,                21 ,          4.0 ,              4 ,              0 ,            0 ,                        89.2  ,                          100.0  ,         3.54 ,          4.12 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      12.0 ,       0.75 ,Reprovado                ,                21 ,          4.0 ,              4 ,              0 ,            0 ,                        89.2  ,                           83.33 ,         3.54 ,          5.33 ,Desistência
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,      10.0 ,       1.31 ,Reprovado                ,                18 ,          0.0 ,              4 ,              0 ,            0 ,                        67.5  ,                           86.11 ,         5.07 ,          3.94 ,Sem Evasão
            2 ,M      ,Solteiro(a)   ,Processo Seletivo - SiSU     ,Tópicos de Cálculo I                           ,    60.0 ,       0.0 ,       5.19 ,Aprovado                 ,                20 ,          5.0 ,              4 ,              0 ,            0 ,                        77.31 ,                          100.0  ,         5.94 ,          4.46 ,Formado
