PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
6,F,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,10.0,4.8,Reprovado,21,0.0,4,0,0,74.08,86.11,5.69,4.49,Sem Evasão
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,10.0,3.77,Reprovado,18,8.0,4,0,0,81.25,86.11,5.13,6.3,Jubilamento
6,F,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,16.0,6.77,Aprovado,19,8.0,4,0,0,38.89,77.78,3.38,1.73,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,32.0,0.0,Reprovado por Freqüência,29,5.0,4,0,0,53.34,55.56,2.16,3.94,Desistência
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,66.0,0.0,Reprovado por Freqüência,17,8.0,4,0,0,52.78,8.33,3.91,1.52,Jubilamento
6,F,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,14.0,6.06,Aprovado,17,7.0,4,0,0,61.11,80.56,4.09,2.47,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,14.0,8.0,Aprovado,18,8.0,4,0,0,92.28,80.56,7.17,7.2,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,16.0,8.3,Aprovado,19,8.0,4,0,0,70.56,77.78,6.78,6.68,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,18.0,5.84,Aprovado,23,8.0,4,0,0,56.95,75.0,5.68,6.32,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,12.0,8.12,Aprovado,18,9.0,4,0,0,54.28,83.33,4.4,6.4,Jubilamento
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,10.0,9.15,Aprovado,18,8.0,4,0,0,71.14,86.11,7.5,8.57,Formado
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,18.0,5.02,Aprovado,18,7.0,4,0,0,72.22,75.0,4.44,4.87,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,5.48,Aprovado,22,4.0,4,0,0,71.67,86.11,6.93,2.35,Desistência
6,M,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,2.0,8.0,Aprovado,17,6.0,4,0,0,97.22,97.22,8.35,8.35,Formado
6,F,Solteiro(a),Vestibular,Produção e Operações Logísticas,60.0,6.0,8.2,Aprovado,17,8.0,4,0,0,62.12,91.67,4.35,5.78,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,12.0,5.58,Aprovado,18,7.0,4,0,0,40.0,83.33,3.87,4.8,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,11.0,6.6,Aprovado,18,8.0,4,0,0,76.39,84.72,7.19,7.13,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,6.0,8.04,Aprovado,17,5.0,4,0,0,72.22,91.67,8.85,8.81,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,16.0,5.71,Aprovado,19,0.0,4,0,0,67.78,77.78,3.58,1.46,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,56.0,0.0,Reprovado por Freqüência,19,0.0,4,0,0,58.33,22.22,3.56,1.33,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,8.0,7.28,Aprovado,18,4.0,4,0,0,60.28,88.89,4.67,7.27,Desistência
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,6.0,5.92,Aprovado,18,7.0,4,0,0,63.89,91.67,4.67,5.22,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,18.0,3.89,Reprovado,18,7.0,4,0,0,63.89,75.0,4.67,1.84,Jubilamento
6,F,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,4.0,8.02,Aprovado,17,4.0,4,0,0,73.33,94.44,6.47,5.75,Desistência
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,6.0,7.0,Aprovado,18,5.0,4,0,0,72.05,91.67,8.36,8.42,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,20.0,1.63,Reprovado por Freqüência,18,7.0,4,0,0,32.47,72.22,1.33,5.02,Transferência Interna
6,M,Casado(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,14.0,5.59,Aprovado,29,8.0,4,0,0,67.93,80.56,5.06,7.19,Formado
6,F,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,6.0,3.95,Reprovado,41,8.0,4,0,0,77.66,91.67,5.91,7.46,Formado
6,F,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,6.0,9.07,Aprovado,41,8.0,4,0,0,77.66,91.67,5.91,5.83,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,8.0,6.79,Aprovado,19,5.0,4,0,0,69.44,88.89,8.24,8.3,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,14.0,7.95,Aprovado,19,0.0,4,0,0,69.58,80.56,6.24,7.93,Sem Evasão
6,M,Casado(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,8.0,8.13,Aprovado,43,7.0,4,0,0,65.08,88.89,8.29,8.32,Jubilamento
6,F,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,2.0,9.07,Aprovado,17,0.0,4,0,0,61.8,97.22,7.67,8.6,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,28.0,2.75,Reprovado por Freqüência,18,4.0,4,0,0,40.08,61.11,2.32,1.7,Desistência
6,F,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,10.0,6.63,Aprovado,18,7.0,4,0,0,54.44,86.11,5.34,8.04,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,70.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,10.19,2.78,0.78,0.08,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,10.0,6.0,Aprovado,18,6.0,4,0,0,50.56,86.11,5.78,8.02,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,52.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,10.19,27.78,0.78,0.0,Jubilamento
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,14.0,5.61,Aprovado,18,8.0,4,0,0,72.57,80.56,7.68,7.71,Formado
6,M,Solteiro(a),Processo Seletivo - ENEM,Produção e Operações Logísticas,60.0,26.0,1.5,Reprovado por Freqüência,18,0.0,4,0,0,72.38,63.89,4.5,3.74,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,9.7,Aprovado,19,0.0,4,0,0,98.09,100.0,9.45,9.36,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,8.0,Aprovado,18,0.0,4,0,0,62.37,86.11,6.0,7.5,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,9.88,Aprovado,17,4.0,4,0,0,98.61,97.22,9.49,9.38,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,7.67,Aprovado,21,3.0,4,0,0,52.22,75.0,5.83,1.69,Desistência
6,M,Uniao Estavel,Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,11.0,2.03,Reprovado,60,0.0,4,0,0,80.21,84.72,4.78,5.18,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,68.0,0.41,Reprovado por Freqüência,18,0.0,4,0,0,62.37,5.56,6.0,2.3,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,9.32,Aprovado,18,7.0,4,0,0,98.26,97.22,8.97,8.97,Formado
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,9.84,Aprovado,18,4.0,4,0,0,100.0,100.0,9.71,9.69,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,64.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,48.96,11.11,2.65,2.17,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,60.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,48.96,16.67,2.65,0.16,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,56.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,48.96,22.22,2.65,0.0,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,8.12,Aprovado,18,0.0,4,0,0,87.04,97.22,6.95,5.84,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,50.0,0.0,Reprovado por Freqüência,19,0.0,4,0,0,41.21,30.56,1.79,0.0,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,56.0,0.0,Reprovado por Freqüência,19,0.0,4,0,0,41.21,22.22,1.79,0.0,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,7.0,Aprovado,17,6.0,4,0,0,85.8,83.33,7.31,8.23,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,9.75,Aprovado,18,4.0,4,0,0,84.37,94.44,9.37,8.29,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,13.0,8.98,Aprovado,20,0.0,4,0,0,82.46,81.94,8.74,9.2,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,8.64,Aprovado,18,0.0,4,0,0,65.8,80.56,8.58,8.55,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,5.44,Aprovado,18,4.0,4,0,0,58.33,80.56,4.48,2.69,Desistência
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,9.52,Aprovado,17,4.0,4,0,0,98.96,97.22,9.17,9.11,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,9.04,Aprovado,21,5.0,4,0,0,96.53,100.0,8.84,8.84,Formado
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,8.06,Aprovado,18,7.0,4,0,0,79.63,83.33,6.46,5.51,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,9.41,Aprovado,18,4.0,4,0,0,97.22,94.44,9.25,9.2,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,9.82,Aprovado,19,4.0,4,0,0,85.65,100.0,8.1,8.18,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,3.44,Reprovado,23,0.0,4,0,0,93.89,97.22,5.0,4.5,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,8.56,Aprovado,18,3.0,4,0,0,81.94,94.44,8.58,8.52,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,4.52,Reprovado,17,0.0,4,0,0,66.54,77.78,4.55,3.36,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,8.12,Aprovado,17,0.0,4,0,0,66.54,83.33,4.55,6.7,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,60.0,0.0,Reprovado por Freqüência,17,0.0,4,0,0,66.54,16.67,4.55,0.0,Sem Evasão
6,M,Solteiro(a),Transferência Ex-Ofício,Produção e Operações Logísticas,60.0,12.0,8.16,Aprovado,24,6.0,4,0,0,74.17,83.33,4.91,6.46,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,5.62,Aprovado,19,0.0,4,0,0,86.39,77.78,6.11,4.82,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,7.0,6.78,Aprovado,17,5.0,4,0,0,79.78,90.28,7.23,7.23,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,5.0,7.74,Aprovado,17,4.0,4,0,0,83.16,93.06,8.56,8.43,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,6.22,Aprovado,18,0.0,4,0,0,73.81,80.56,5.97,4.11,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,7.58,Aprovado,17,4.0,4,0,0,80.56,88.89,8.75,8.64,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,5.67,Aprovado,18,0.0,4,0,0,77.78,80.56,6.64,6.58,Sem Evasão
6,M,Outros,Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,8.24,Aprovado,17,5.0,4,0,0,80.73,88.89,8.72,8.71,Formado
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,5.29,Aprovado,26,0.0,4,0,0,66.32,97.22,5.18,7.07,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,6.96,Aprovado,19,6.0,4,0,0,83.16,97.22,8.14,8.2,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,6.49,Aprovado,18,0.0,4,0,0,71.53,75.0,4.63,4.83,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,20.0,2.92,Reprovado por Freqüência,18,0.0,4,0,0,71.53,72.22,4.63,2.73,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,4.3,Reprovado,26,0.0,4,0,0,65.28,80.56,4.36,6.51,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.69,Aprovado,26,0.0,4,0,0,65.28,75.0,4.36,2.92,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,42.0,0.42,Reprovado por Freqüência,18,5.0,4,0,0,19.45,41.67,0.08,0.1,Jubilamento
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,7.67,Aprovado,18,7.0,4,0,0,68.36,80.56,7.32,7.09,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,5.88,Aprovado,24,0.0,4,0,0,95.44,83.33,6.59,6.17,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,7.44,Aprovado,24,0.0,4,0,0,95.14,80.56,8.14,8.14,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.32,Aprovado,18,0.0,4,0,0,45.56,75.0,3.74,3.25,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,6.19,Aprovado,21,5.0,4,0,0,86.81,94.44,7.26,8.29,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,8.0,Aprovado,18,0.0,4,0,0,78.77,75.0,6.56,7.11,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,0.0,7.93,Aprovado,18,4.0,4,0,0,100.0,100.0,8.9,8.54,Formado
6,M,Solteiro(a),Reopção de Curso,Produção e Operações Logísticas,60.0,8.0,6.06,Aprovado,20,0.0,4,0,0,92.71,88.89,7.59,5.33,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,8.12,Aprovado,19,5.0,4,0,0,98.76,97.22,7.79,7.34,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,2.0,6.06,Aprovado,19,0.0,4,0,0,98.33,97.22,7.63,6.39,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,56.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,43.52,22.22,1.42,4.22,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,60.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,43.52,16.67,1.42,1.53,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,8.08,Aprovado,18,0.0,4,0,0,91.67,80.56,8.12,7.22,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.65,Aprovado,17,0.0,4,0,0,94.44,75.0,7.35,4.32,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,8.12,Aprovado,18,0.0,4,0,0,92.01,83.33,7.88,7.0,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,5.81,Aprovado,16,0.0,4,0,0,83.45,83.33,4.58,6.85,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,30.0,0.38,Reprovado por Freqüência,18,0.0,4,0,0,73.61,58.33,4.44,1.87,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,5.56,Aprovado,21,4.0,4,0,0,88.2,77.78,6.9,4.57,Desistência
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,5.0,Aprovado,18,0.0,4,0,0,80.25,80.56,6.98,7.83,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,6.61,Aprovado,20,5.0,4,0,0,92.36,77.78,7.58,6.45,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,8.58,Aprovado,20,0.0,4,0,0,84.26,83.33,7.02,7.12,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,8.68,Aprovado,16,0.0,4,0,0,94.1,80.56,8.48,8.48,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,5.97,Aprovado,20,0.0,4,0,0,68.05,83.33,5.79,1.49,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,11.0,8.9,Aprovado,21,4.0,4,0,0,81.77,84.72,8.67,8.55,Formado
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,6.45,Aprovado,19,0.0,4,0,0,86.11,83.33,6.2,5.06,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,5.36,Aprovado,17,0.0,4,0,0,88.37,86.11,7.73,6.96,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,6.0,Aprovado,19,0.0,4,0,0,95.66,91.67,8.26,8.26,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,6.62,Aprovado,18,0.0,4,0,0,59.13,80.56,4.13,4.82,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,4.25,Reprovado,20,0.0,4,0,0,77.61,77.78,6.4,7.31,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,3.82,Reprovado,21,0.0,4,0,0,26.85,77.78,1.27,2.49,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,46.0,0.18,Reprovado por Freqüência,30,3.0,4,0,0,33.33,36.11,0.06,1.71,Jubilamento
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,7.41,Aprovado,18,4.0,4,0,0,85.59,88.89,8.76,8.65,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.72,Aprovado,18,0.0,4,0,0,88.19,75.0,6.98,5.24,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,2.0,5.75,Aprovado,21,0.0,4,0,0,94.44,97.22,7.39,8.29,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,16.0,0.9,Reprovado,21,0.0,4,0,0,94.44,77.78,7.39,4.08,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,58.0,0.0,Reprovado por Freqüência,22,0.0,4,0,0,6.48,19.44,0.0,0.37,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,3.25,Reprovado,18,0.0,4,0,0,79.17,83.33,5.18,4.61,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,4.36,Reprovado,18,0.0,4,0,0,79.17,83.33,5.18,5.35,Sem Evasão
6,M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,34.0,0.38,Reprovado por Freqüência,22,0.0,4,0,0,69.44,52.78,4.29,1.74,Sem Evasão
6,M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,38.0,0.26,Reprovado por Freqüência,22,0.0,4,0,0,69.44,47.22,4.29,1.38,Sem Evasão
6,M,Solteiro(a),Mandado de Segurança,Produção e Operações Logísticas,60.0,18.0,5.41,Aprovado,18,0.0,4,0,0,91.67,75.0,6.93,6.46,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,5.2,Aprovado,19,0.0,4,0,0,93.52,86.11,7.07,4.45,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,46.0,1.14,Reprovado por Freqüência,18,0.0,4,0,0,36.11,36.11,1.14,0.3,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,48.0,0.0,Reprovado por Freqüência,18,0.0,4,0,0,46.3,33.33,0.13,0.05,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,7.86,Aprovado,17,4.0,4,0,0,80.21,77.78,8.49,8.49,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,26.0,3.5,Reprovado por Freqüência,18,0.0,4,0,0,77.08,63.89,4.81,3.88,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,7.09,Aprovado,18,0.0,4,0,0,83.85,94.44,8.09,7.92,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,7.19,Aprovado,19,0.0,4,0,0,94.27,83.33,8.47,6.91,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,8.48,Aprovado,18,0.0,4,0,0,84.72,94.44,8.79,8.79,Sem Evasão
6,M,Casado(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,7.99,Aprovado,18,0.0,4,0,0,80.71,91.67,7.1,6.4,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,5.49,Aprovado,18,0.0,4,0,0,83.8,75.0,6.8,6.62,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,28.0,3.75,Reprovado por Freqüência,17,0.0,4,0,0,59.37,61.11,3.77,5.77,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,6.0,9.02,Aprovado,18,4.0,4,0,0,85.94,91.67,9.01,9.01,Formado
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,6.85,Aprovado,18,0.0,4,0,0,80.56,75.0,7.72,7.57,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,14.0,6.04,Aprovado,18,0.0,4,0,0,77.61,80.56,6.94,6.23,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,7.22,Aprovado,19,0.0,4,0,0,97.74,86.11,8.46,7.54,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,12.0,7.42,Aprovado,21,0.0,4,0,0,83.33,83.33,7.42,5.94,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,18.0,7.84,Aprovado,22,0.0,4,0,0,75.0,75.0,7.84,3.9,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,7.52,Aprovado,17,0.0,4,0,0,86.11,86.11,7.52,7.27,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,10.0,8.52,Aprovado,18,0.0,4,0,0,86.11,86.11,8.52,8.62,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,4.0,7.26,Aprovado,17,0.0,4,0,0,89.81,94.44,6.86,5.59,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,8.0,9.22,Aprovado,18,0.0,4,0,0,88.89,88.89,8.69,7.63,Sem Evasão
6,F,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,44.0,1.12,Reprovado por Freqüência,16,0.0,4,0,0,38.89,38.89,1.12,3.41,Sem Evasão
6,M,Solteiro(a),Transferência Externa,Produção e Operações Logísticas,60.0,26.0,4.2,Reprovado por Freqüência,21,0.0,4,0,0,21.3,63.89,1.4,4.55,Sem Evasão
6,M,Solteiro(a),Processo Seletivo - SiSU,Produção e Operações Logísticas,60.0,16.0,6.34,Aprovado,20,0.0,4,0,0,77.78,77.78,6.34,7.86,Sem Evasão
