PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,0.0,0.0,Reprovado,20,6.0,4,0,0,59.52,100.0,0.0,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,42.0,0.0,Reprovado por Freqüência,17,11.0,4,0,0,63.56,41.67,1.82,0.19,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,6.05,Aprovado,17,11.0,4,0,0,63.56,80.56,1.82,4.87,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,3.62,Reprovado,17,11.0,4,0,0,63.56,80.56,1.82,4.13,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,22.0,0.8,Reprovado por Freqüência,17,11.0,4,0,0,63.56,69.44,1.82,0.44,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,58.0,0.62,Reprovado por Freqüência,17,11.0,4,0,0,63.56,19.44,1.82,0.12,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,8.02,Aprovado,18,4.0,4,0,0,93.98,100.0,6.99,6.99,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,5.05,Aprovado,18,8.0,4,0,0,75.0,80.56,2.61,4.74,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,2.43,Reprovado,18,8.0,4,0,0,75.0,100.0,2.61,2.34,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,5.25,Aprovado,20,8.0,4,0,0,85.07,80.56,4.36,5.63,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,0.35,Reprovado,20,8.0,4,0,0,85.07,100.0,4.36,2.25,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,6.82,Aprovado,18,11.0,4,0,0,68.25,100.0,5.09,6.07,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,5.22,Aprovado,17,7.0,4,0,0,95.37,100.0,6.87,2.17,Formado
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,24.0,0.72,Reprovado por Freqüência,18,8.0,4,0,0,64.82,66.67,1.29,2.25,Jubilamento
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,18,8.0,4,0,0,64.82,0.0,1.29,0.0,Jubilamento
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,42.0,0.0,Reprovado por Freqüência,18,8.0,4,0,0,64.82,41.67,1.29,0.0,Jubilamento
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,22.0,1.1,Reprovado por Freqüência,18,8.0,4,0,0,64.82,69.44,1.29,2.27,Jubilamento
3,M,Não informado,Vestibular,Linguagem de Programação I,60.0,0.0,9.2,Aprovado,18,4.0,4,0,0,95.37,100.0,8.52,2.55,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,40.0,1.3,Reprovado por Freqüência,20,11.0,4,0,0,62.41,44.44,2.74,4.1,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,5.0,Aprovado,20,11.0,4,0,0,62.41,80.56,2.74,1.0,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,Reprovado por Freqüência,20,11.0,4,0,0,62.41,25.0,2.74,0.41,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,5.34,Aprovado,19,8.0,4,0,0,86.51,100.0,5.06,5.36,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,5.66,Aprovado,17,5.0,4,0,0,95.37,100.0,6.57,1.97,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,56.0,0.0,Reprovado por Freqüência,18,8.0,4,0,0,79.96,22.22,2.21,0.21,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,50.0,0.47,Reprovado por Freqüência,18,8.0,4,0,0,79.96,30.56,2.21,1.95,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,18,8.0,4,0,0,79.96,0.0,2.21,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,5.2,Aprovado,17,8.0,4,0,0,98.15,100.0,7.18,7.18,Jubilamento
3,F,Não informado,Vestibular,Linguagem de Programação I,60.0,26.0,3.6,Reprovado por Freqüência,26,7.0,4,0,0,85.72,63.89,6.68,7.38,Formado
3,F,Não informado,Vestibular,Linguagem de Programação I,60.0,15.0,5.0,Aprovado,26,7.0,4,0,0,85.72,79.17,6.68,4.65,Formado
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,72.0,66.0,1.38,Reprovado por Freqüência,20,5.0,4,0,0,69.64,23.61,5.95,6.46,Transferido
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,9.7,Aprovado,18,5.0,4,0,0,94.45,91.67,7.77,8.06,Formado
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,64.0,0.9,Reprovado por Freqüência,20,10.0,4,0,0,71.67,11.11,2.07,1.26,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,20,10.0,4,0,0,71.67,0.0,2.07,1.0,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,22.0,0.75,Reprovado por Freqüência,20,10.0,4,0,0,71.67,69.44,2.07,2.6,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,43.0,0.0,Reprovado por Freqüência,20,10.0,4,0,0,71.67,40.28,2.07,0.0,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,20,10.0,4,0,0,71.67,0.0,2.07,0.0,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,39.0,0.0,Reprovado por Freqüência,20,10.0,4,0,0,71.67,45.83,2.07,0.22,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,4.0,5.55,Aprovado,23,5.0,4,0,0,97.78,94.44,6.89,6.89,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,18,6.0,4,0,0,68.62,0.0,3.32,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,5.7,Aprovado,19,6.0,4,0,0,95.37,100.0,7.18,2.05,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,8.75,Aprovado,20,4.0,4,0,0,99.07,100.0,8.9,8.9,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,16.0,4.6,Reprovado,16,5.0,4,0,0,81.02,77.78,4.63,5.53,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,4.0,8.45,Aprovado,16,5.0,4,0,0,81.02,94.44,4.63,8.38,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,9.0,Aprovado,18,5.0,4,0,0,83.33,100.0,5.8,7.61,Formado
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,46.0,1.05,Reprovado por Freqüência,19,9.0,4,0,0,88.3,36.11,3.26,5.05,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.72,Aprovado,19,9.0,4,0,0,88.3,83.33,3.26,4.71,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,20.0,0.4,Reprovado por Freqüência,18,7.0,4,0,0,75.0,72.22,4.25,4.5,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,3.8,Reprovado,33,7.0,4,0,0,69.17,83.33,3.75,5.94,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,52.0,0.0,Reprovado por Freqüência,33,7.0,4,0,0,69.17,27.78,3.75,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,33,7.0,4,0,0,69.17,0.0,3.75,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,0.95,Reprovado,33,7.0,4,0,0,69.17,80.56,3.75,2.61,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,10.0,8.2,Aprovado,25,5.0,4,0,0,93.52,86.11,8.39,8.39,Formado
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,40.0,1.5,Reprovado por Freqüência,20,8.0,4,0,0,90.62,44.44,5.58,6.38,Formado
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,6.0,Aprovado,20,8.0,4,0,0,90.62,80.56,5.58,2.17,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,67.5,0.0,1.73,4.22,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,28.0,1.3,Reprovado por Freqüência,18,7.0,4,0,0,67.5,61.11,1.73,0.76,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,44.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,67.5,38.89,1.73,0.27,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,4.0,9.7,Aprovado,17,5.0,4,0,0,98.81,94.44,7.86,8.0,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,46.0,0.0,Reprovado por Freqüência,19,7.0,4,0,0,90.28,36.11,5.26,5.43,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.02,Aprovado,19,7.0,4,0,0,90.28,91.67,5.26,4.42,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,32.0,0.0,Reprovado por Freqüência,24,6.0,4,0,0,68.65,55.56,1.47,1.71,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,38.0,1.27,Reprovado por Freqüência,24,6.0,4,0,0,68.65,47.22,1.47,0.21,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,20.0,0.67,Reprovado por Freqüência,24,6.0,4,0,0,68.65,72.22,1.47,0.17,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.98,Reprovado por Freqüência,24,6.0,4,0,0,68.65,75.0,1.47,3.62,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,8.0,Aprovado,18,5.0,4,0,0,81.94,83.33,5.9,7.21,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,Reprovado por Freqüência,20,7.0,4,0,0,70.14,25.0,1.82,4.36,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,20,7.0,4,0,0,70.14,0.0,1.82,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,38.0,0.5,Reprovado por Freqüência,24,5.0,4,0,0,73.99,47.22,3.39,4.94,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,46.0,0.0,Reprovado por Freqüência,24,5.0,4,0,0,73.99,36.11,3.39,0.0,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,68.0,0.0,Reprovado por Freqüência,24,5.0,4,0,0,73.99,5.56,3.39,2.3,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,32.0,0.0,Reprovado por Freqüência,24,5.0,4,0,0,73.99,55.56,3.39,4.08,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,Reprovado por Freqüência,18,11.0,4,0,0,82.91,25.0,3.15,3.92,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,12.0,5.0,Aprovado,18,11.0,4,0,0,82.91,83.33,3.15,6.58,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,51.26,50.0,3.04,3.21,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,54.0,1.22,Reprovado por Freqüência,18,7.0,4,0,0,51.26,25.0,3.04,0.39,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,62.0,0.47,Reprovado por Freqüência,18,7.0,4,0,0,51.26,13.89,3.04,0.17,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,42.0,0.9,Reprovado por Freqüência,18,7.0,4,0,0,51.26,41.67,3.04,0.63,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,5.0,7.48,Aprovado,18,9.0,4,0,0,85.46,93.06,3.21,4.24,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,0.0,2.67,Reprovado,18,9.0,4,0,0,85.46,100.0,3.21,3.58,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.8,Reprovado,18,9.0,4,0,0,85.46,75.0,3.21,4.2,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.75,Aprovado,17,9.0,4,0,0,81.25,91.67,4.52,6.02,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,14.0,9.9,Aprovado,19,9.0,4,0,0,80.09,80.56,6.76,8.11,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,0.0,Reprovado,19,5.0,4,0,0,71.58,91.67,1.74,4.19,Reopção de Curso
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,52.0,0.62,Reprovado por Freqüência,19,5.0,4,0,0,71.58,27.78,1.74,0.15,Reopção de Curso
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,18.0,0.0,Reprovado por Freqüência,19,5.0,4,0,0,71.58,75.0,1.74,2.16,Reopção de Curso
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,1.07,Reprovado por Freqüência,18,7.0,4,0,0,67.5,50.0,1.73,0.27,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,18,7.0,4,0,0,67.5,0.0,1.73,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,22.0,0.93,Reprovado por Freqüência,18,7.0,4,0,0,67.5,69.44,1.73,3.97,Jubilamento
3,M,Casado(a),Vestibular,Linguagem de Programação I,60.0,12.0,9.75,Aprovado,23,5.0,4,0,0,82.54,83.33,6.32,8.05,Formado
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,14.0,7.38,Aprovado,19,12.0,4,0,0,86.92,80.56,4.29,2.11,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,7.0,1.95,Reprovado,19,12.0,4,0,0,86.92,90.28,4.29,5.84,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,0.4,Reprovado,19,12.0,4,0,0,86.92,100.0,4.29,4.12,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,4.28,Reprovado,19,12.0,4,0,0,86.92,100.0,4.29,2.71,Jubilamento
3,F,Casado(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,25,7.0,4,0,0,60.0,0.0,3.96,4.72,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,5.01,Aprovado,19,5.0,4,0,0,80.55,100.0,5.54,3.06,Formado
3,F,Casado(a),Vestibular,Linguagem de Programação I,60.0,54.0,0.0,Reprovado por Freqüência,25,7.0,4,0,0,60.0,25.0,3.96,0.0,Jubilamento
3,F,Casado(a),Vestibular,Linguagem de Programação I,60.0,50.0,1.02,Reprovado por Freqüência,25,7.0,4,0,0,60.0,30.56,3.96,0.77,Jubilamento
3,F,Casado(a),Vestibular,Linguagem de Programação I,60.0,20.0,1.25,Reprovado por Freqüência,25,7.0,4,0,0,60.0,72.22,3.96,4.81,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,72.0,40.0,0.5,Reprovado por Freqüência,19,3.0,4,0,0,66.46,53.7,3.26,4.89,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,72.0,0.0,Reprovado por Freqüência,19,3.0,4,0,0,66.46,0.0,3.26,0.0,Desistência
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,10.0,7.32,Aprovado,20,7.0,4,0,0,85.19,86.11,5.06,6.25,Formado
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,36.0,1.02,Reprovado por Freqüência,19,7.0,4,0,0,84.92,50.0,4.47,4.52,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,16.0,4.15,Reprovado por Freqüência,19,7.0,4,0,0,84.92,77.78,4.47,2.82,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,20.0,1.45,Reprovado por Freqüência,21,7.0,4,0,0,56.67,72.22,2.04,1.28,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,54.0,0.0,Reprovado por Freqüência,21,7.0,4,0,0,56.67,25.0,2.04,3.15,Jubilamento
3,F,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,48.0,0.0,Reprovado por Freqüência,21,7.0,4,0,0,56.67,33.33,2.04,0.0,Jubilamento
3,F,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,2.0,8.3,Aprovado,19,5.0,4,0,0,82.14,97.22,5.82,6.79,Formado
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,72.0,64.0,0.45,Reprovado por Freqüência,20,5.0,4,0,0,60.75,25.93,1.14,2.57,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,57.0,0.0,Reprovado por Freqüência,20,5.0,4,0,0,60.75,20.83,1.14,0.0,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,0.0,Reprovado,20,5.0,4,0,0,60.75,100.0,1.14,0.0,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,42.0,2.0,Reprovado por Freqüência,19,7.0,4,0,0,88.89,41.67,5.89,5.31,Jubilamento
3,M,Solteiro(a),Vestibular,Linguagem de Programação I,60.0,6.0,5.25,Aprovado,19,7.0,4,0,0,88.89,91.67,5.89,6.94,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,58.0,1.02,Reprovado por Freqüência,25,7.0,4,0,0,50.35,19.44,3.82,3.44,Jubilamento
3,M,Solteiro(a),Transferência Externa,Linguagem de Programação I,60.0,0.0,3.15,Reprovado,25,7.0,4,0,0,50.35,100.0,3.82,2.68,Jubilamento
